chr	start	end	coverage	methylation_level	type
chr1	169734	169735	34	0.7245	good-DMR
chr1	169777	169778	27	0.9338	good-DMR
chr1	169799	169800	25	0.9472	good-DMR
chr1	169887	169888	28	0.9671	good-DMR
chr1	169920	169921	28	0.8402	good-DMR
chr1	169945	169946	37	0.8832	good-DMR
chr1	169978	169979	38	0.813	good-DMR
chr1	170028	170029	32	0.777	good-DMR
chr1	170043	170044	33	0.7999	good-DMR
chr1	170060	170061	24	0.8363	good-DMR
chr1	170110	170111	26	0.842	good-DMR
chr1	170125	170126	33	0.9149	good-DMR
chr1	170139	170140	39	0.8658	good-DMR
chr1	170239	170240	28	0.9177	good-DMR
chr1	170339	170340	27	0.7347	good-DMR
chr1	170404	170405	31	0.726	good-DMR
chr1	170504	170505	29	0.6661	good-DMR
chr1	170614	170615	24	0.8155	flank-DMR
chr1	170658	170659	24	0.9056	flank-DMR
chr1	170766	170767	27	0.8404	flank-DMR
chr1	170778	170779	23	0.8371	flank-DMR
chr1	170830	170831	37	0.9136	flank-DMR
chr1	170928	170929	35	0.8504	flank-DMR
chr1	170930	170931	28	0.8188	flank-DMR
chr1	170984	170985	28	0.901	flank-DMR
