chr	start	end	coverage	methylation_level	type
chr1	169734	169735	33	0.5446	good-DMR
chr1	169777	169778	17	0.7063	good-DMR
chr1	169799	169800	31	0.669	good-DMR
chr1	169849	169850	25	0.7753	good-DMR
chr1	169887	169888	24	0.8177	good-DMR
chr1	169920	169921	27	0.6154	good-DMR
chr1	169945	169946	33	0.7363	good-DMR
chr1	169978	169979	26	0.6429	good-DMR
chr1	170028	170029	26	0.6727	good-DMR
chr1	170043	170044	40	0.7003	good-DMR
chr1	170060	170061	34	0.5863	good-DMR
chr1	170110	170111	24	0.7104	good-DMR
chr1	170125	170126	20	0.6564	good-DMR
chr1	170139	170140	35	0.6371	good-DMR
chr1	170239	170240	28	0.7988	good-DMR
chr1	170339	170340	29	0.6586	good-DMR
chr1	170404	170405	26	0.64	good-DMR
chr1	170504	170505	29	0.426	good-DMR
chr1	170614	170615	31	0.8325	flank-DMR
chr1	170658	170659	30	0.9133	flank-DMR
chr1	170766	170767	21	0.7846	flank-DMR
chr1	170778	170779	34	0.8096	flank-DMR
chr1	170830	170831	32	0.8551	flank-DMR
chr1	170928	170929	36	0.835	flank-DMR
chr1	170930	170931	19	0.757	flank-DMR
chr1	170984	170985	28	0.9993	flank-DMR
