chr	start	end	coverage	methylation_level	type
chr1	169734	169735	31	0.7896	good-DMR
chr1	169777	169778	35	0.9201	good-DMR
chr1	169799	169800	30	0.8463	good-DMR
chr1	169849	169850	23	0.916	good-DMR
chr1	169887	169888	34	0.959	good-DMR
chr1	169920	169921	26	0.7488	good-DMR
chr1	169945	169946	33	0.8766	good-DMR
chr1	169978	169979	23	0.9404	good-DMR
chr1	170028	170029	23	0.8534	good-DMR
chr1	170043	170044	38	0.8136	good-DMR
chr1	170060	170061	24	0.8924	good-DMR
chr1	170110	170111	31	0.7631	good-DMR
chr1	170125	170126	30	0.9129	good-DMR
chr1	170139	170140	36	0.862	good-DMR
chr1	170239	170240	32	0.9371	good-DMR
chr1	170339	170340	35	0.8435	good-DMR
chr1	170404	170405	36	0.7495	good-DMR
chr1	170504	170505	33	0.6399	good-DMR
chr1	170614	170615	21	0.8796	flank-DMR
chr1	170658	170659	44	0.916	flank-DMR
chr1	170766	170767	28	0.8941	flank-DMR
chr1	170778	170779	27	0.7298	flank-DMR
chr1	170830	170831	34	0.9777	flank-DMR
chr1	170928	170929	30	0.8796	flank-DMR
chr1	170930	170931	26	0.7779	flank-DMR
chr1	170984	170985	31	0.8502	flank-DMR
