chr	start	end	coverage	methylation_level	type
chr1	169734	169735	23	0.7733	good-DMR
chr1	169777	169778	27	0.8852	good-DMR
chr1	169799	169800	31	0.8851	good-DMR
chr1	169849	169850	32	0.8852	good-DMR
chr1	169887	169888	22	0.9573	good-DMR
chr1	169920	169921	36	0.8907	good-DMR
chr1	169945	169946	33	0.9149	good-DMR
chr1	169978	169979	27	0.8231	good-DMR
chr1	170028	170029	25	0.8248	good-DMR
chr1	170043	170044	32	0.9054	good-DMR
chr1	170060	170061	30	0.8611	good-DMR
chr1	170110	170111	39	0.8718	good-DMR
chr1	170125	170126	23	0.8502	good-DMR
chr1	170139	170140	27	0.7873	good-DMR
chr1	170239	170240	35	0.9195	good-DMR
chr1	170339	170340	39	0.9049	good-DMR
chr1	170404	170405	27	0.8113	good-DMR
chr1	170504	170505	32	0.6864	good-DMR
chr1	170614	170615	20	0.8907	flank-DMR
chr1	170658	170659	21	0.832	flank-DMR
chr1	170766	170767	31	0.7808	flank-DMR
chr1	170778	170779	26	0.8258	flank-DMR
chr1	170830	170831	33	0.885	flank-DMR
chr1	170928	170929	38	0.8143	flank-DMR
chr1	170930	170931	36	0.7453	flank-DMR
chr1	170984	170985	39	0.9212	flank-DMR
