chr	start	end	coverage	methylation_level	type
chr1	169734	169735	29	0.5299	good-DMR
chr1	169777	169778	27	0.6725	good-DMR
chr1	169799	169800	29	0.6909	good-DMR
chr1	169849	169850	27	0.6641	good-DMR
chr1	169887	169888	40	0.7322	good-DMR
chr1	169920	169921	31	0.6401	good-DMR
chr1	169945	169946	21	0.6775	good-DMR
chr1	169978	169979	34	0.6336	good-DMR
chr1	170028	170029	30	0.5885	good-DMR
chr1	170043	170044	28	0.6817	good-DMR
chr1	170060	170061	19	0.6447	good-DMR
chr1	170110	170111	30	0.6466	good-DMR
chr1	170125	170126	24	0.6412	good-DMR
chr1	170139	170140	28	0.7432	good-DMR
chr1	170239	170240	29	0.7378	good-DMR
chr1	170339	170340	29	0.6302	good-DMR
chr1	170404	170405	31	0.6025	good-DMR
chr1	170504	170505	33	0.42	good-DMR
chr1	170614	170615	32	0.9122	flank-DMR
chr1	170658	170659	26	0.9673	flank-DMR
chr1	170766	170767	29	0.883	flank-DMR
chr1	170778	170779	30	0.7811	flank-DMR
chr1	170830	170831	31	0.8645	flank-DMR
chr1	170928	170929	31	0.7757	flank-DMR
chr1	170930	170931	25	0.7171	flank-DMR
chr1	170984	170985	34	0.9924	flank-DMR
