chr	start	end	coverage	methylation_level	type
chr1	105768	105769	31	0.4751	good-DMR
chr1	105810	105811	32	0.5614	good-DMR
chr1	105839	105840	23	0.3976	good-DMR
chr1	105883	105884	24	0.1692	good-DMR
chr1	105924	105925	31	0.3229	good-DMR
chr1	105951	105952	31	0.6028	good-DMR
chr1	105966	105967	31	0.4049	good-DMR
chr1	105989	105990	30	0.5454	good-DMR
chr1	106039	106040	28	0.4752	good-DMR
chr1	106075	106076	23	0.3141	good-DMR
chr1	106097	106098	40	0.4198	good-DMR
chr1	106131	106132	20	0.3722	good-DMR
chr1	106173	106174	30	0.5201	good-DMR
chr1	106195	106196	36	0.5372	good-DMR
chr1	106235	106236	29	0.4846	good-DMR
chr1	106335	106336	29	0.3773	good-DMR
chr1	106387	106388	34	0.4825	good-DMR
chr1	106487	106488	32	0.5359	good-DMR
chr1	106565	106566	32	0.6093	good-DMR
chr1	106655	106656	29	0.5215	good-DMR
chr1	106679	106680	44	0.7371	flank-DMR
chr1	106735	106736	42	0.7396	flank-DMR
chr1	106787	106788	28	0.6723	flank-DMR
chr1	106915	106916	38	0.7117	flank-DMR
chr1	106975	106976	39	0.5702	flank-DMR
chr1	106977	106978	34	0.6144	flank-DMR
chr1	106987	106988	27	0.6651	flank-DMR
chr1	107013	107014	27	0.6085	flank-DMR
chr1	107061	107062	29	0.7093	flank-DMR
chr1	107149	107150	19	0.6049	flank-DMR
