chr	start	end	coverage	methylation_level	type
chr1	105768	105769	21	0.7311	good-DMR
chr1	105810	105811	32	0.7924	good-DMR
chr1	105839	105840	27	0.6596	good-DMR
chr1	105883	105884	20	0.6683	good-DMR
chr1	105924	105925	25	0.5985	good-DMR
chr1	105951	105952	25	0.941	good-DMR
chr1	105966	105967	26	0.6831	good-DMR
chr1	105989	105990	29	0.7595	good-DMR
chr1	106039	106040	24	0.6366	good-DMR
chr1	106075	106076	29	0.6671	good-DMR
chr1	106097	106098	27	0.5756	good-DMR
chr1	106131	106132	25	0.5743	good-DMR
chr1	106173	106174	23	0.7744	good-DMR
chr1	106195	106196	27	0.7332	good-DMR
chr1	106235	106236	28	0.6801	good-DMR
chr1	106335	106336	33	0.7131	good-DMR
chr1	106387	106388	20	0.719	good-DMR
chr1	106487	106488	32	0.7249	good-DMR
chr1	106565	106566	38	0.8954	good-DMR
chr1	106655	106656	29	0.7532	good-DMR
chr1	106679	106680	38	0.655	flank-DMR
chr1	106735	106736	30	0.6676	flank-DMR
chr1	106787	106788	41	0.7622	flank-DMR
chr1	106915	106916	29	0.7564	flank-DMR
chr1	106975	106976	28	0.6234	flank-DMR
chr1	106977	106978	25	0.6595	flank-DMR
chr1	106987	106988	34	0.7168	flank-DMR
chr1	107013	107014	31	0.6654	flank-DMR
chr1	107061	107062	30	0.707	flank-DMR
chr1	107149	107150	26	0.6939	flank-DMR
