chr	start	end	coverage	methylation_level	type
chr1	105768	105769	29	0.4785	good-DMR
chr1	105810	105811	30	0.5099	good-DMR
chr1	105839	105840	25	0.5015	good-DMR
chr1	105883	105884	28	0.2641	good-DMR
chr1	105924	105925	26	0.3967	good-DMR
chr1	105951	105952	27	0.6505	good-DMR
chr1	105966	105967	28	0.2776	good-DMR
chr1	105989	105990	28	0.5104	good-DMR
chr1	106039	106040	29	0.427	good-DMR
chr1	106075	106076	28	0.3667	good-DMR
chr1	106097	106098	30	0.355	good-DMR
chr1	106131	106132	22	0.439	good-DMR
chr1	106173	106174	11	0.4878	good-DMR
chr1	106195	106196	29	0.5828	good-DMR
chr1	106235	106236	25	0.4351	good-DMR
chr1	106335	106336	37	0.4424	good-DMR
chr1	106387	106388	25	0.4493	good-DMR
chr1	106487	106488	23	0.5459	good-DMR
chr1	106565	106566	35	0.6915	good-DMR
chr1	106655	106656	22	0.5635	good-DMR
chr1	106679	106680	30	0.6839	flank-DMR
chr1	106735	106736	27	0.644	flank-DMR
chr1	106787	106788	33	0.6601	flank-DMR
chr1	106915	106916	26	0.7779	flank-DMR
chr1	106975	106976	20	0.555	flank-DMR
chr1	106977	106978	36	0.7001	flank-DMR
chr1	106987	106988	26	0.6703	flank-DMR
chr1	107013	107014	33	0.6732	flank-DMR
chr1	107061	107062	24	0.6178	flank-DMR
chr1	107149	107150	33	0.665	flank-DMR
