chr	start	end	coverage	methylation_level	type
chr1	105768	105769	31	0.7011	good-DMR
chr1	105810	105811	32	0.7463	good-DMR
chr1	105839	105840	33	0.6291	good-DMR
chr1	105883	105884	35	0.6641	good-DMR
chr1	105924	105925	40	0.6677	good-DMR
chr1	105951	105952	34	0.773	good-DMR
chr1	105966	105967	34	0.6948	good-DMR
chr1	105989	105990	37	0.807	good-DMR
chr1	106039	106040	28	0.6135	good-DMR
chr1	106075	106076	25	0.6357	good-DMR
chr1	106097	106098	21	0.5626	good-DMR
chr1	106131	106132	30	0.6374	good-DMR
chr1	106173	106174	25	0.6633	good-DMR
chr1	106195	106196	30	0.8305	good-DMR
chr1	106235	106236	33	0.6738	good-DMR
chr1	106335	106336	36	0.7361	good-DMR
chr1	106387	106388	28	0.7124	good-DMR
chr1	106487	106488	31	0.7537	good-DMR
chr1	106565	106566	35	0.8334	good-DMR
chr1	106655	106656	27	0.6534	good-DMR
chr1	106679	106680	26	0.5902	flank-DMR
chr1	106735	106736	29	0.6013	flank-DMR
chr1	106787	106788	33	0.8284	flank-DMR
chr1	106915	106916	29	0.7488	flank-DMR
chr1	106975	106976	31	0.7697	flank-DMR
chr1	106977	106978	37	0.6797	flank-DMR
chr1	106987	106988	22	0.624	flank-DMR
chr1	107013	107014	24	0.6806	flank-DMR
chr1	107061	107062	27	0.5841	flank-DMR
chr1	107149	107150	35	0.7065	flank-DMR
