chr	start	end	coverage	methylation_level	type
chr1	120134	120135	25	0.8161	non-DMR
chr1	120184	120185	25	0.7713	non-DMR
chr1	120225	120226	26	0.8601	non-DMR
chr1	120256	120257	21	0.6484	non-DMR
chr1	120284	120285	26	0.6727	non-DMR
chr1	120333	120334	16	0.6851	non-DMR
chr1	120355	120356	34	0.6158	non-DMR
chr1	120370	120371	29	0.6708	non-DMR
chr1	120401	120402	30	0.7383	non-DMR
chr1	120451	120452	20	0.7804	non-DMR
chr1	120501	120502	30	0.7486	non-DMR
chr1	120529	120530	28	0.8227	non-DMR
chr1	120560	120561	29	0.6515	non-DMR
chr1	120599	120600	28	0.6452	non-DMR
chr1	120615	120616	24	0.7497	non-DMR
chr1	120715	120716	26	0.6672	non-DMR
chr1	120810	120811	28	0.8565	non-DMR
chr1	120910	120911	28	0.8702	non-DMR
chr1	121010	121011	28	0.623	non-DMR
chr1	121060	121061	25	0.7697	flank-DMR
chr1	121084	121085	33	0.8451	flank-DMR
