chr	start	end	coverage	methylation_level	type
chr1	155239	155240	26	0.7582	non-DMR
chr1	155281	155282	17	0.7285	non-DMR
chr1	155309	155310	33	0.8109	non-DMR
chr1	155359	155360	32	1.0	non-DMR
chr1	155374	155375	33	0.8161	non-DMR
chr1	155389	155390	23	0.859	non-DMR
chr1	155431	155432	26	0.7472	non-DMR
chr1	155446	155447	33	0.7532	non-DMR
chr1	155479	155480	31	0.9418	non-DMR
chr1	155503	155504	38	0.7723	non-DMR
chr1	155553	155554	26	0.9316	non-DMR
chr1	155584	155585	22	0.8215	non-DMR
chr1	155607	155608	27	0.8622	non-DMR
chr1	155657	155658	30	0.7286	non-DMR
chr1	155698	155699	12	0.8323	non-DMR
chr1	155715	155716	26	0.8875	non-DMR
chr1	155727	155728	28	0.8458	non-DMR
chr1	155827	155828	28	0.9141	non-DMR
chr1	155927	155928	31	0.755	non-DMR
chr1	156027	156028	37	0.7129	non-DMR
chr1	156127	156128	28	0.8238	non-DMR
chr1	156133	156134	33	0.8158	flank-DMR
chr1	156171	156172	32	0.9145	flank-DMR
