chr	start	end	coverage	methylation_level	type
chr1	155239	155240	31	0.701	non-DMR
chr1	155281	155282	38	0.6715	non-DMR
chr1	155309	155310	36	0.684	non-DMR
chr1	155359	155360	23	0.8259	non-DMR
chr1	155374	155375	30	0.7158	non-DMR
chr1	155389	155390	32	0.7673	non-DMR
chr1	155431	155432	31	0.6727	non-DMR
chr1	155446	155447	17	0.6117	non-DMR
chr1	155479	155480	38	0.9707	non-DMR
chr1	155503	155504	33	0.7263	non-DMR
chr1	155553	155554	32	1.0	non-DMR
chr1	155584	155585	28	0.9004	non-DMR
chr1	155607	155608	28	0.8539	non-DMR
chr1	155657	155658	37	0.637	non-DMR
chr1	155698	155699	20	0.8569	non-DMR
chr1	155715	155716	21	0.8406	non-DMR
chr1	155727	155728	29	0.6901	non-DMR
chr1	155827	155828	16	0.7801	non-DMR
chr1	155927	155928	46	0.6992	non-DMR
chr1	156027	156028	27	0.6311	non-DMR
chr1	156127	156128	33	0.7949	non-DMR
chr1	156133	156134	23	0.8065	flank-DMR
chr1	156171	156172	26	0.8995	flank-DMR
