chr	start	end	coverage	methylation_level	type
chr1	155239	155240	35	0.6991	non-DMR
chr1	155281	155282	25	0.8639	non-DMR
chr1	155309	155310	33	0.7428	non-DMR
chr1	155359	155360	33	1.0	non-DMR
chr1	155374	155375	31	0.7785	non-DMR
chr1	155389	155390	22	0.7909	non-DMR
chr1	155431	155432	34	0.8309	non-DMR
chr1	155446	155447	28	0.7161	non-DMR
chr1	155479	155480	22	1.0	non-DMR
chr1	155503	155504	27	0.7257	non-DMR
chr1	155553	155554	34	0.898	non-DMR
chr1	155584	155585	30	0.8726	non-DMR
chr1	155607	155608	29	0.8037	non-DMR
chr1	155657	155658	32	0.7474	non-DMR
chr1	155698	155699	34	0.8996	non-DMR
chr1	155715	155716	23	0.8444	non-DMR
chr1	155727	155728	23	0.9256	non-DMR
chr1	155827	155828	28	0.842	non-DMR
chr1	155927	155928	31	0.7522	non-DMR
chr1	156027	156028	36	0.7414	non-DMR
chr1	156127	156128	26	0.8871	non-DMR
chr1	156133	156134	31	0.7915	flank-DMR
chr1	156171	156172	28	0.8658	flank-DMR
