chr	start	end	coverage	methylation_level	type
chr1	114437	114438	26	0.6134	non-DMR
chr1	114452	114453	33	0.8564	non-DMR
chr1	114496	114497	34	0.7895	non-DMR
chr1	114524	114525	28	0.7466	non-DMR
chr1	114553	114554	24	0.68	non-DMR
chr1	114603	114604	22	0.608	non-DMR
chr1	114618	114619	33	0.7258	non-DMR
chr1	114635	114636	25	0.7447	non-DMR
chr1	114670	114671	35	0.6774	non-DMR
chr1	114685	114686	26	0.7012	non-DMR
chr1	114707	114708	37	0.6295	non-DMR
chr1	114756	114757	40	0.6846	non-DMR
chr1	114784	114785	27	0.7317	non-DMR
chr1	114799	114800	35	0.7427	non-DMR
chr1	114832	114833	25	0.7141	non-DMR
chr1	114857	114858	32	0.7147	non-DMR
chr1	114878	114879	31	0.743	non-DMR
chr1	114928	114929	27	0.6009	non-DMR
chr1	114951	114952	28	0.6848	non-DMR
chr1	115035	115036	23	0.7553	non-DMR
chr1	115135	115136	33	0.7089	non-DMR
chr1	115219	115220	27	0.6768	non-DMR
chr1	115292	115293	26	0.6512	non-DMR
chr1	115392	115393	27	0.6794	non-DMR
chr1	115462	115463	29	0.8164	flank-DMR
chr1	115464	115465	24	0.7195	flank-DMR
