chr	start	end	coverage	methylation_level	type
chr1	153112	153113	31	0.1226	non-DMR
chr1	153139	153140	25	0.2856	non-DMR
chr1	153162	153163	33	0.2038	non-DMR
chr1	153208	153209	30	0.2019	non-DMR
chr1	153240	153241	24	0.0208	non-DMR
chr1	153256	153257	35	0.0526	non-DMR
chr1	153289	153290	27	0.2306	non-DMR
chr1	153313	153314	33	0.0438	non-DMR
chr1	153337	153338	31	0.0609	non-DMR
chr1	153379	153380	21	0.0748	non-DMR
chr1	153405	153406	26	0.1174	non-DMR
chr1	153437	153438	26	0.0507	non-DMR
chr1	153478	153479	23	0.127	non-DMR
chr1	153508	153509	37	0.0724	non-DMR
chr1	153523	153524	26	0.0621	non-DMR
chr1	153573	153574	29	0.0898	non-DMR
chr1	153588	153589	32	0.0407	non-DMR
chr1	153602	153603	28	0.0	non-DMR
chr1	153681	153682	24	0.0	non-DMR
chr1	153778	153779	30	0.1452	non-DMR
chr1	153828	153829	32	0.2544	non-DMR
chr1	153928	153929	31	0.0436	non-DMR
chr1	154028	154029	26	0.0	non-DMR
chr1	154058	154059	25	0.1283	flank-DMR
