chr	start	end	coverage	methylation_level	type
chr1	153112	153113	34	0.1631	non-DMR
chr1	153139	153140	27	0.1919	non-DMR
chr1	153162	153163	26	0.0771	non-DMR
chr1	153208	153209	32	0.2245	non-DMR
chr1	153240	153241	29	0.0962	non-DMR
chr1	153256	153257	24	0.0691	non-DMR
chr1	153289	153290	20	0.1773	non-DMR
chr1	153313	153314	31	0.0759	non-DMR
chr1	153337	153338	26	0.1463	non-DMR
chr1	153379	153380	37	0.1584	non-DMR
chr1	153405	153406	35	0.058	non-DMR
chr1	153437	153438	22	0.1748	non-DMR
chr1	153478	153479	36	0.2343	non-DMR
chr1	153508	153509	21	0.1926	non-DMR
chr1	153523	153524	24	0.0662	non-DMR
chr1	153573	153574	34	0.1257	non-DMR
chr1	153588	153589	22	0.0777	non-DMR
chr1	153602	153603	27	0.1561	non-DMR
chr1	153681	153682	26	0.0341	non-DMR
chr1	153778	153779	28	0.2528	non-DMR
chr1	153828	153829	33	0.2599	non-DMR
chr1	153928	153929	28	0.1217	non-DMR
chr1	154028	154029	40	0.1034	non-DMR
chr1	154058	154059	31	0.0885	flank-DMR
