chr	start	end	coverage	methylation_level	type
chr1	165563	165564	28	0.5071	non-DMR
chr1	165612	165613	31	0.7076	non-DMR
chr1	165653	165654	34	0.7039	non-DMR
chr1	165703	165704	30	0.6402	non-DMR
chr1	165729	165730	28	0.7049	non-DMR
chr1	165770	165771	35	0.6503	non-DMR
chr1	165820	165821	24	0.6824	non-DMR
chr1	165844	165845	33	0.4885	non-DMR
chr1	165884	165885	26	0.5708	non-DMR
chr1	165934	165935	28	0.6111	non-DMR
chr1	165972	165973	29	0.5895	non-DMR
chr1	165988	165989	34	0.5804	non-DMR
chr1	166034	166035	29	0.482	non-DMR
chr1	166066	166067	27	0.5709	non-DMR
chr1	166116	166117	30	0.5349	non-DMR
chr1	166216	166217	34	0.6213	non-DMR
chr1	166316	166317	36	0.4839	non-DMR
chr1	166416	166417	23	0.6355	non-DMR
chr1	166504	166505	28	0.7018	non-DMR
chr1	166536	166537	36	0.7412	flank-DMR
chr1	166598	166599	34	0.6458	flank-DMR
