chr	start	end	coverage	methylation_level	type
chr1	165563	165564	23	0.5423	non-DMR
chr1	165612	165613	26	0.6063	non-DMR
chr1	165653	165654	30	0.6427	non-DMR
chr1	165703	165704	19	0.6378	non-DMR
chr1	165729	165730	27	0.6773	non-DMR
chr1	165770	165771	33	0.4924	non-DMR
chr1	165820	165821	30	0.6598	non-DMR
chr1	165844	165845	22	0.5422	non-DMR
chr1	165884	165885	38	0.5632	non-DMR
chr1	165934	165935	28	0.6271	non-DMR
chr1	165972	165973	28	0.5657	non-DMR
chr1	165988	165989	31	0.5275	non-DMR
chr1	166034	166035	24	0.456	non-DMR
chr1	166066	166067	25	0.5021	non-DMR
chr1	166116	166117	34	0.4558	non-DMR
chr1	166216	166217	26	0.6142	non-DMR
chr1	166316	166317	36	0.6952	non-DMR
chr1	166416	166417	35	0.5395	non-DMR
chr1	166504	166505	29	0.766	non-DMR
chr1	166536	166537	30	0.7692	flank-DMR
chr1	166598	166599	31	0.5582	flank-DMR
