chr	start	end	coverage	methylation_level	type
chr1	165563	165564	32	0.5757	non-DMR
chr1	165612	165613	36	0.7797	non-DMR
chr1	165653	165654	28	0.7312	non-DMR
chr1	165703	165704	30	0.7299	non-DMR
chr1	165729	165730	34	0.7142	non-DMR
chr1	165770	165771	39	0.4735	non-DMR
chr1	165820	165821	24	0.6674	non-DMR
chr1	165844	165845	29	0.4877	non-DMR
chr1	165884	165885	34	0.6496	non-DMR
chr1	165934	165935	36	0.5772	non-DMR
chr1	165972	165973	34	0.6551	non-DMR
chr1	165988	165989	24	0.557	non-DMR
chr1	166034	166035	34	0.5761	non-DMR
chr1	166066	166067	29	0.4941	non-DMR
chr1	166116	166117	37	0.527	non-DMR
chr1	166216	166217	20	0.612	non-DMR
chr1	166316	166317	35	0.523	non-DMR
chr1	166416	166417	30	0.5286	non-DMR
chr1	166504	166505	29	0.6652	non-DMR
chr1	166536	166537	32	0.7129	flank-DMR
chr1	166598	166599	33	0.5966	flank-DMR
