chr	start	end	coverage	methylation_level	type
chr1	179140	179141	32	0.9117	non-DMR
chr1	179167	179168	30	0.8369	non-DMR
chr1	179197	179198	27	0.6754	non-DMR
chr1	179225	179226	30	0.9099	non-DMR
chr1	179275	179276	32	0.8158	non-DMR
chr1	179300	179301	25	0.8472	non-DMR
chr1	179328	179329	36	0.8004	non-DMR
chr1	179378	179379	35	0.9704	non-DMR
chr1	179402	179403	38	0.9655	non-DMR
chr1	179426	179427	31	0.7635	non-DMR
chr1	179471	179472	33	0.8283	non-DMR
chr1	179511	179512	30	0.6786	non-DMR
chr1	179526	179527	22	0.8267	non-DMR
chr1	179541	179542	29	0.8261	non-DMR
chr1	179579	179580	38	0.6807	non-DMR
chr1	179597	179598	28	0.8256	non-DMR
chr1	179633	179634	29	0.8367	non-DMR
chr1	179654	179655	30	0.8477	non-DMR
chr1	179672	179673	22	0.9108	non-DMR
chr1	179772	179773	32	0.8742	non-DMR
chr1	179822	179823	27	0.7907	non-DMR
chr1	179922	179923	34	0.8053	non-DMR
chr1	180022	180023	25	0.9818	non-DMR
chr1	180122	180123	33	0.9947	non-DMR
chr1	180195	180196	24	0.9043	non-DMR
chr1	180223	180224	19	0.855	flank-DMR
