chr	start	end	coverage	methylation_level	type
chr1	202332	202333	28	0.7217	non-DMR
chr1	202370	202371	30	0.7851	non-DMR
chr1	202390	202391	31	0.7753	non-DMR
chr1	202410	202411	33	0.7144	non-DMR
chr1	202443	202444	30	0.8422	non-DMR
chr1	202458	202459	20	0.8105	non-DMR
chr1	202495	202496	27	0.881	non-DMR
chr1	202516	202517	34	0.7753	non-DMR
chr1	202560	202561	27	0.8233	non-DMR
chr1	202581	202582	29	0.7122	non-DMR
chr1	202631	202632	28	0.916	non-DMR
chr1	202681	202682	37	0.7754	non-DMR
chr1	202706	202707	23	0.5658	non-DMR
chr1	202733	202734	30	0.7158	non-DMR
chr1	202756	202757	27	0.6901	non-DMR
chr1	202795	202796	28	0.7697	non-DMR
chr1	202845	202846	32	0.6153	non-DMR
chr1	202850	202851	22	0.8784	non-DMR
chr1	202900	202901	31	0.8473	non-DMR
chr1	203000	203001	33	0.5763	non-DMR
chr1	203100	203101	37	0.7978	non-DMR
chr1	203190	203191	29	0.9456	non-DMR
chr1	203290	203291	38	0.6416	non-DMR
chr1	203308	203309	27	0.8432	flank-DMR
chr1	203384	203385	31	0.8009	flank-DMR
