chr	start	end	coverage	methylation_level	type
chr1	202332	202333	25	0.802	non-DMR
chr1	202370	202371	33	0.7717	non-DMR
chr1	202390	202391	30	0.8639	non-DMR
chr1	202410	202411	32	0.8322	non-DMR
chr1	202443	202444	31	0.7441	non-DMR
chr1	202458	202459	29	0.7642	non-DMR
chr1	202495	202496	34	0.8915	non-DMR
chr1	202516	202517	30	0.8466	non-DMR
chr1	202560	202561	30	0.7592	non-DMR
chr1	202581	202582	28	0.7881	non-DMR
chr1	202631	202632	29	0.9546	non-DMR
chr1	202681	202682	25	0.9119	non-DMR
chr1	202706	202707	22	0.7027	non-DMR
chr1	202733	202734	24	0.7003	non-DMR
chr1	202756	202757	26	0.8616	non-DMR
chr1	202795	202796	21	0.7603	non-DMR
chr1	202845	202846	31	0.7281	non-DMR
chr1	202850	202851	28	0.9433	non-DMR
chr1	202900	202901	34	0.8247	non-DMR
chr1	203000	203001	31	0.7246	non-DMR
chr1	203100	203101	23	0.8097	non-DMR
chr1	203190	203191	21	0.9351	non-DMR
chr1	203290	203291	34	0.6571	non-DMR
chr1	203308	203309	31	0.6512	flank-DMR
chr1	203384	203385	38	0.7315	flank-DMR
