chr	start	end	coverage	methylation_level	type
chr1	189867	189868	26	0.1718	non-DMR
chr1	189917	189918	30	0.0	non-DMR
chr1	189932	189933	22	0.1413	non-DMR
chr1	189982	189983	31	0.0753	non-DMR
chr1	190007	190008	25	0.177	non-DMR
chr1	190057	190058	26	0.1354	non-DMR
chr1	190082	190083	25	0.0807	non-DMR
chr1	190104	190105	32	0.0654	non-DMR
chr1	190128	190129	27	0.1099	non-DMR
chr1	190159	190160	32	0.3256	non-DMR
chr1	190174	190175	33	0.1383	non-DMR
chr1	190222	190223	40	0.0681	non-DMR
chr1	190256	190257	26	0.0479	non-DMR
chr1	190271	190272	31	0.0	non-DMR
chr1	190286	190287	24	0.2486	non-DMR
chr1	190312	190313	28	0.0392	non-DMR
chr1	190331	190332	29	0.1741	non-DMR
chr1	190346	190347	28	0.1715	non-DMR
chr1	190350	190351	43	0.2324	non-DMR
chr1	190450	190451	34	0.0113	non-DMR
chr1	190500	190501	28	0.092	non-DMR
chr1	190600	190601	31	0.3081	non-DMR
chr1	190691	190692	26	0.0853	non-DMR
chr1	190769	190770	32	0.2091	non-DMR
chr1	190841	190842	36	0.0	flank-DMR
