chr	start	end	coverage	methylation_level	type
chr1	189867	189868	28	0.1726	non-DMR
chr1	189917	189918	35	0.0664	non-DMR
chr1	189932	189933	35	0.1314	non-DMR
chr1	189982	189983	27	0.0	non-DMR
chr1	190007	190008	24	0.109	non-DMR
chr1	190057	190058	32	0.0263	non-DMR
chr1	190082	190083	23	0.0	non-DMR
chr1	190104	190105	31	0.0709	non-DMR
chr1	190128	190129	31	0.0618	non-DMR
chr1	190159	190160	33	0.1896	non-DMR
chr1	190174	190175	32	0.1688	non-DMR
chr1	190222	190223	20	0.1596	non-DMR
chr1	190256	190257	30	0.1716	non-DMR
chr1	190271	190272	26	0.0316	non-DMR
chr1	190286	190287	38	0.2875	non-DMR
chr1	190312	190313	32	0.0289	non-DMR
chr1	190331	190332	28	0.1651	non-DMR
chr1	190346	190347	26	0.1453	non-DMR
chr1	190350	190351	35	0.297	non-DMR
chr1	190450	190451	37	0.0505	non-DMR
chr1	190500	190501	28	0.1063	non-DMR
chr1	190600	190601	23	0.2456	non-DMR
chr1	190691	190692	27	0.0	non-DMR
chr1	190769	190770	32	0.0556	non-DMR
chr1	190841	190842	25	0.1039	flank-DMR
