chr	start	end	coverage	methylation_level	type
chr1	189867	189868	20	0.1837	non-DMR
chr1	189917	189918	25	0.0418	non-DMR
chr1	189932	189933	36	0.1775	non-DMR
chr1	189982	189983	33	0.077	non-DMR
chr1	190007	190008	34	0.0486	non-DMR
chr1	190057	190058	30	0.0761	non-DMR
chr1	190082	190083	28	0.0	non-DMR
chr1	190104	190105	29	0.0752	non-DMR
chr1	190128	190129	38	0.027	non-DMR
chr1	190159	190160	27	0.2013	non-DMR
chr1	190174	190175	18	0.0723	non-DMR
chr1	190222	190223	30	0.1912	non-DMR
chr1	190256	190257	29	0.0	non-DMR
chr1	190271	190272	35	0.0	non-DMR
chr1	190286	190287	19	0.1796	non-DMR
chr1	190312	190313	29	0.0547	non-DMR
chr1	190331	190332	27	0.0998	non-DMR
chr1	190346	190347	25	0.0962	non-DMR
chr1	190350	190351	24	0.1301	non-DMR
chr1	190450	190451	26	0.0164	non-DMR
chr1	190500	190501	22	0.1596	non-DMR
chr1	190600	190601	30	0.1713	non-DMR
chr1	190691	190692	33	0.0	non-DMR
chr1	190769	190770	29	0.1637	non-DMR
chr1	190841	190842	32	0.0719	flank-DMR
