chr	start	end	coverage	methylation_level	type
chr1	117750	117751	32	0.7505	good-DMR
chr1	117765	117766	34	0.6729	good-DMR
chr1	117809	117810	34	0.6526	good-DMR
chr1	117846	117847	31	0.7924	good-DMR
chr1	117891	117892	17	0.7783	good-DMR
chr1	117932	117933	28	0.7468	good-DMR
chr1	117965	117966	36	0.8276	good-DMR
chr1	118009	118010	27	0.8326	good-DMR
chr1	118033	118034	29	0.8521	good-DMR
chr1	118073	118074	36	0.6914	good-DMR
chr1	118096	118097	32	0.7691	good-DMR
chr1	118137	118138	33	0.6737	good-DMR
chr1	118164	118165	21	0.8001	good-DMR
chr1	118202	118203	25	0.6993	good-DMR
chr1	118209	118210	33	0.7135	good-DMR
chr1	118294	118295	31	0.7938	good-DMR
chr1	118381	118382	21	0.9002	good-DMR
chr1	118431	118432	38	0.7112	good-DMR
chr1	118531	118532	33	0.9425	good-DMR
chr1	118631	118632	23	0.7304	good-DMR
chr1	118633	118634	34	0.7949	flank-DMR
chr1	118717	118718	31	0.7745	flank-DMR
chr1	118803	118804	30	0.6762	flank-DMR
chr1	118807	118808	24	0.8164	flank-DMR
chr1	119041	119042	19	0.835	flank-DMR
