chr	start	end	coverage	methylation_level	type
chr1	117750	117751	28	0.4196	good-DMR
chr1	117765	117766	29	0.3825	good-DMR
chr1	117809	117810	28	0.3776	good-DMR
chr1	117846	117847	25	0.4346	good-DMR
chr1	117891	117892	30	0.3896	good-DMR
chr1	117932	117933	38	0.5093	good-DMR
chr1	117965	117966	26	0.4633	good-DMR
chr1	118009	118010	29	0.5949	good-DMR
chr1	118033	118034	33	0.5672	good-DMR
chr1	118073	118074	29	0.5618	good-DMR
chr1	118096	118097	32	0.5029	good-DMR
chr1	118137	118138	28	0.4711	good-DMR
chr1	118164	118165	26	0.5033	good-DMR
chr1	118202	118203	37	0.5298	good-DMR
chr1	118209	118210	31	0.4372	good-DMR
chr1	118294	118295	32	0.47	good-DMR
chr1	118381	118382	22	0.5153	good-DMR
chr1	118431	118432	32	0.5293	good-DMR
chr1	118531	118532	20	0.5693	good-DMR
chr1	118631	118632	21	0.4826	good-DMR
chr1	118633	118634	35	0.7864	flank-DMR
chr1	118717	118718	33	0.9397	flank-DMR
chr1	118803	118804	36	0.8576	flank-DMR
chr1	118807	118808	25	0.7557	flank-DMR
chr1	119041	119042	30	0.9341	flank-DMR
