chr	start	end	coverage	methylation_level	type
chr1	107168	107169	33	0.7868	non-DMR
chr1	107190	107191	27	0.76	non-DMR
chr1	107231	107232	31	0.7318	non-DMR
chr1	107281	107282	28	0.7593	non-DMR
chr1	107301	107302	34	0.7359	non-DMR
chr1	107335	107336	22	0.746	non-DMR
chr1	107385	107386	35	0.7749	non-DMR
chr1	107400	107401	31	0.7705	non-DMR
chr1	107445	107446	32	0.8068	non-DMR
chr1	107462	107463	24	0.7665	non-DMR
chr1	107495	107496	34	0.7435	non-DMR
chr1	107545	107546	26	0.7264	non-DMR
chr1	107560	107561	26	0.7898	non-DMR
chr1	107604	107605	29	0.5957	non-DMR
chr1	107654	107655	30	0.7727	non-DMR
chr1	107677	107678	31	0.8129	non-DMR
chr1	107717	107718	40	0.7991	non-DMR
chr1	107767	107768	30	0.6885	non-DMR
chr1	107773	107774	38	0.7922	non-DMR
chr1	107873	107874	23	0.9024	non-DMR
chr1	107973	107974	36	0.6939	non-DMR
chr1	108073	108074	27	0.7823	non-DMR
chr1	108173	108174	25	0.6584	non-DMR
chr1	108228	108229	33	0.7253	non-DMR
chr1	108328	108329	29	0.7253	non-DMR
chr1	108408	108409	37	0.8028	flank-DMR
chr1	108416	108417	31	0.6839	flank-DMR
