chr	start	end	coverage	methylation_level	type
chr1	107168	107169	30	0.6974	non-DMR
chr1	107190	107191	24	0.7876	non-DMR
chr1	107231	107232	34	0.7633	non-DMR
chr1	107281	107282	27	0.58	non-DMR
chr1	107301	107302	26	0.8476	non-DMR
chr1	107335	107336	26	0.6751	non-DMR
chr1	107385	107386	37	0.7637	non-DMR
chr1	107400	107401	29	0.8177	non-DMR
chr1	107445	107446	38	0.8257	non-DMR
chr1	107462	107463	36	0.7119	non-DMR
chr1	107495	107496	25	0.7805	non-DMR
chr1	107545	107546	24	0.6926	non-DMR
chr1	107560	107561	45	0.8423	non-DMR
chr1	107604	107605	29	0.7216	non-DMR
chr1	107654	107655	25	0.7298	non-DMR
chr1	107677	107678	29	0.8094	non-DMR
chr1	107717	107718	23	0.7257	non-DMR
chr1	107767	107768	29	0.7591	non-DMR
chr1	107773	107774	23	0.6797	non-DMR
chr1	107873	107874	30	0.9125	non-DMR
chr1	107973	107974	32	0.6281	non-DMR
chr1	108073	108074	28	0.8398	non-DMR
chr1	108173	108174	34	0.6301	non-DMR
chr1	108228	108229	25	0.7039	non-DMR
chr1	108328	108329	34	0.7508	non-DMR
chr1	108408	108409	38	0.8582	flank-DMR
chr1	108416	108417	31	0.7071	flank-DMR
