chr	start	end	coverage	methylation_level	type
chr1	107168	107169	34	0.6856	non-DMR
chr1	107190	107191	21	0.8557	non-DMR
chr1	107231	107232	32	0.7437	non-DMR
chr1	107281	107282	38	0.6328	non-DMR
chr1	107301	107302	23	0.7429	non-DMR
chr1	107335	107336	28	0.8043	non-DMR
chr1	107385	107386	30	0.8464	non-DMR
chr1	107400	107401	23	0.8833	non-DMR
chr1	107445	107446	24	0.8203	non-DMR
chr1	107462	107463	27	0.7872	non-DMR
chr1	107495	107496	26	0.8214	non-DMR
chr1	107545	107546	28	0.7476	non-DMR
chr1	107560	107561	32	0.8966	non-DMR
chr1	107604	107605	27	0.7562	non-DMR
chr1	107654	107655	21	0.9226	non-DMR
chr1	107677	107678	33	0.8652	non-DMR
chr1	107717	107718	28	0.7556	non-DMR
chr1	107767	107768	39	0.7449	non-DMR
chr1	107773	107774	27	0.7271	non-DMR
chr1	107873	107874	35	0.9199	non-DMR
chr1	107973	107974	33	0.6528	non-DMR
chr1	108073	108074	28	0.9193	non-DMR
chr1	108173	108174	38	0.687	non-DMR
chr1	108228	108229	34	0.7848	non-DMR
chr1	108328	108329	23	0.815	non-DMR
chr1	108408	108409	35	0.8687	flank-DMR
chr1	108416	108417	35	0.7393	flank-DMR
