chr	start	end	coverage	methylation_level	type
chr1	175933	175934	28	0.7482	non-DMR
chr1	175964	175965	25	0.7535	non-DMR
chr1	175979	175980	28	0.7254	non-DMR
chr1	176000	176001	26	0.5936	non-DMR
chr1	176029	176030	31	0.6653	non-DMR
chr1	176052	176053	33	0.5512	non-DMR
chr1	176102	176103	31	0.6771	non-DMR
chr1	176152	176153	22	0.6004	non-DMR
chr1	176177	176178	23	0.5523	non-DMR
chr1	176209	176210	26	0.7411	non-DMR
chr1	176224	176225	27	0.8523	non-DMR
chr1	176253	176254	28	0.5412	non-DMR
chr1	176303	176304	32	0.5322	non-DMR
chr1	176325	176326	22	0.6908	non-DMR
chr1	176351	176352	36	0.5561	non-DMR
chr1	176366	176367	28	0.7063	non-DMR
chr1	176389	176390	28	0.6673	non-DMR
chr1	176404	176405	32	0.8196	non-DMR
chr1	176419	176420	25	0.8013	non-DMR
chr1	176469	176470	23	0.6522	non-DMR
chr1	176478	176479	33	0.7948	non-DMR
chr1	176578	176579	32	0.7143	non-DMR
chr1	176654	176655	37	0.7396	non-DMR
chr1	176723	176724	21	0.7778	non-DMR
chr1	176823	176824	38	0.703	non-DMR
chr1	176923	176924	18	0.5904	non-DMR
chr1	176977	176978	33	0.676	non-DMR
chr1	177003	177004	24	0.6421	flank-DMR
chr1	177067	177068	36	0.6681	flank-DMR
