chr	start	end	coverage	methylation_level	type
chr1	191957	191958	16	0.5749	good-DMR
chr1	191976	191977	31	0.5313	good-DMR
chr1	191997	191998	28	0.5132	good-DMR
chr1	192012	192013	23	0.6922	good-DMR
chr1	192029	192030	33	0.6622	good-DMR
chr1	192065	192066	30	0.7169	good-DMR
chr1	192080	192081	21	0.5453	good-DMR
chr1	192114	192115	38	0.714	good-DMR
chr1	192146	192147	37	0.5227	good-DMR
chr1	192161	192162	37	0.5335	good-DMR
chr1	192203	192204	20	0.6603	good-DMR
chr1	192222	192223	32	0.6805	good-DMR
chr1	192260	192261	21	0.6119	good-DMR
chr1	192310	192311	28	0.6517	good-DMR
chr1	192349	192350	39	0.5721	good-DMR
chr1	192398	192399	24	0.4658	good-DMR
chr1	192446	192447	38	0.4912	good-DMR
chr1	192469	192470	28	0.6905	good-DMR
chr1	192544	192545	31	0.6571	good-DMR
chr1	192594	192595	24	0.6045	good-DMR
chr1	192674	192675	26	0.6508	good-DMR
chr1	192760	192761	25	0.541	good-DMR
chr1	192860	192861	27	0.4123	good-DMR
chr1	192958	192959	26	0.6858	good-DMR
chr1	193062	193063	31	0.853	flank-DMR
chr1	193088	193089	21	0.8616	flank-DMR
chr1	193090	193091	29	0.8306	flank-DMR
chr1	193098	193099	20	0.874	flank-DMR
chr1	193266	193267	37	0.8235	flank-DMR
chr1	193284	193285	32	0.6875	flank-DMR
chr1	193300	193301	36	0.6466	flank-DMR
chr1	193402	193403	32	0.9734	flank-DMR
