chr	start	end	coverage	methylation_level	type
chr1	191957	191958	24	0.6012	good-DMR
chr1	191976	191977	26	0.4979	good-DMR
chr1	191997	191998	26	0.5688	good-DMR
chr1	192012	192013	36	0.704	good-DMR
chr1	192029	192030	20	0.6726	good-DMR
chr1	192065	192066	28	0.698	good-DMR
chr1	192080	192081	32	0.663	good-DMR
chr1	192114	192115	27	0.6778	good-DMR
chr1	192146	192147	20	0.5361	good-DMR
chr1	192161	192162	24	0.4774	good-DMR
chr1	192203	192204	33	0.5632	good-DMR
chr1	192222	192223	26	0.6825	good-DMR
chr1	192260	192261	22	0.5471	good-DMR
chr1	192310	192311	27	0.5957	good-DMR
chr1	192349	192350	26	0.4054	good-DMR
chr1	192398	192399	32	0.4838	good-DMR
chr1	192446	192447	27	0.5804	good-DMR
chr1	192469	192470	30	0.5569	good-DMR
chr1	192544	192545	36	0.5505	good-DMR
chr1	192594	192595	34	0.5471	good-DMR
chr1	192674	192675	33	0.5101	good-DMR
chr1	192760	192761	33	0.6376	good-DMR
chr1	192860	192861	33	0.6041	good-DMR
chr1	192958	192959	28	0.7195	good-DMR
chr1	193062	193063	34	0.8388	flank-DMR
chr1	193088	193089	29	0.8927	flank-DMR
chr1	193090	193091	28	0.8935	flank-DMR
chr1	193098	193099	25	0.9139	flank-DMR
chr1	193266	193267	27	0.9131	flank-DMR
chr1	193284	193285	35	0.8805	flank-DMR
chr1	193300	193301	36	0.7159	flank-DMR
chr1	193402	193403	30	0.8496	flank-DMR
