chr	start	end	coverage	methylation_level	type
chr1	191957	191958	42	0.539	good-DMR
chr1	191976	191977	33	0.6488	good-DMR
chr1	191997	191998	22	0.6083	good-DMR
chr1	192012	192013	27	0.67	good-DMR
chr1	192029	192030	25	0.5997	good-DMR
chr1	192065	192066	36	0.615	good-DMR
chr1	192080	192081	29	0.6962	good-DMR
chr1	192114	192115	32	0.6506	good-DMR
chr1	192146	192147	31	0.5673	good-DMR
chr1	192161	192162	39	0.6311	good-DMR
chr1	192203	192204	25	0.4851	good-DMR
chr1	192222	192223	23	0.6261	good-DMR
chr1	192260	192261	25	0.6047	good-DMR
chr1	192310	192311	33	0.618	good-DMR
chr1	192349	192350	33	0.4718	good-DMR
chr1	192398	192399	18	0.4441	good-DMR
chr1	192446	192447	31	0.5713	good-DMR
chr1	192469	192470	35	0.5538	good-DMR
chr1	192544	192545	26	0.5863	good-DMR
chr1	192594	192595	28	0.5822	good-DMR
chr1	192674	192675	31	0.65	good-DMR
chr1	192760	192761	30	0.5775	good-DMR
chr1	192860	192861	32	0.4966	good-DMR
chr1	192958	192959	23	0.7185	good-DMR
chr1	193062	193063	23	0.9152	flank-DMR
chr1	193088	193089	27	0.8621	flank-DMR
chr1	193090	193091	30	0.8975	flank-DMR
chr1	193098	193099	38	0.8629	flank-DMR
chr1	193266	193267	38	0.8343	flank-DMR
chr1	193284	193285	29	0.6517	flank-DMR
chr1	193300	193301	33	0.7272	flank-DMR
chr1	193402	193403	31	1.0	flank-DMR
