chr	start	end	coverage	methylation_level	type
chr1	191957	191958	36	0.6567	good-DMR
chr1	191976	191977	25	0.6058	good-DMR
chr1	191997	191998	27	0.5936	good-DMR
chr1	192012	192013	36	0.6427	good-DMR
chr1	192029	192030	30	0.6346	good-DMR
chr1	192065	192066	40	0.6791	good-DMR
chr1	192080	192081	31	0.6186	good-DMR
chr1	192114	192115	37	0.7305	good-DMR
chr1	192146	192147	29	0.547	good-DMR
chr1	192161	192162	35	0.6901	good-DMR
chr1	192203	192204	29	0.581	good-DMR
chr1	192222	192223	35	0.6636	good-DMR
chr1	192260	192261	24	0.5661	good-DMR
chr1	192310	192311	35	0.6233	good-DMR
chr1	192349	192350	29	0.546	good-DMR
chr1	192398	192399	29	0.5155	good-DMR
chr1	192446	192447	22	0.5549	good-DMR
chr1	192469	192470	40	0.6288	good-DMR
chr1	192544	192545	30	0.545	good-DMR
chr1	192594	192595	33	0.5486	good-DMR
chr1	192674	192675	30	0.6277	good-DMR
chr1	192760	192761	34	0.5839	good-DMR
chr1	192860	192861	25	0.5346	good-DMR
chr1	192958	192959	24	0.7755	good-DMR
chr1	193062	193063	37	0.8662	flank-DMR
chr1	193088	193089	31	0.9814	flank-DMR
chr1	193090	193091	23	0.8772	flank-DMR
chr1	193098	193099	26	0.7678	flank-DMR
chr1	193266	193267	31	0.9857	flank-DMR
chr1	193284	193285	25	0.8095	flank-DMR
chr1	193300	193301	29	0.6925	flank-DMR
chr1	193402	193403	27	1.0	flank-DMR
