chr	start	end	coverage	methylation_level	type
chr1	191957	191958	28	0.8847	good-DMR
chr1	191976	191977	15	0.7885	good-DMR
chr1	191997	191998	30	0.8332	good-DMR
chr1	192012	192013	35	0.9193	good-DMR
chr1	192029	192030	25	0.888	good-DMR
chr1	192065	192066	28	0.9255	good-DMR
chr1	192080	192081	30	0.9533	good-DMR
chr1	192114	192115	28	0.9594	good-DMR
chr1	192146	192147	31	0.9001	good-DMR
chr1	192161	192162	29	0.9387	good-DMR
chr1	192203	192204	38	0.8989	good-DMR
chr1	192222	192223	39	0.8719	good-DMR
chr1	192260	192261	39	0.797	good-DMR
chr1	192310	192311	40	0.8016	good-DMR
chr1	192349	192350	31	0.7511	good-DMR
chr1	192398	192399	30	0.7328	good-DMR
chr1	192446	192447	29	0.8199	good-DMR
chr1	192469	192470	31	0.8007	good-DMR
chr1	192544	192545	26	0.8124	good-DMR
chr1	192594	192595	25	0.8603	good-DMR
chr1	192674	192675	36	0.8434	good-DMR
chr1	192760	192761	24	0.7963	good-DMR
chr1	192860	192861	21	0.7655	good-DMR
chr1	192958	192959	24	1.0	good-DMR
chr1	193062	193063	27	0.7899	flank-DMR
chr1	193088	193089	31	0.9223	flank-DMR
chr1	193090	193091	32	0.7979	flank-DMR
chr1	193098	193099	37	0.923	flank-DMR
chr1	193266	193267	27	0.9198	flank-DMR
chr1	193284	193285	32	0.8175	flank-DMR
chr1	193300	193301	22	0.725	flank-DMR
chr1	193402	193403	39	0.9462	flank-DMR
