chr	start	end	coverage	methylation_level	type
chr1	191957	191958	25	0.7699	good-DMR
chr1	191976	191977	35	0.8066	good-DMR
chr1	191997	191998	31	0.8928	good-DMR
chr1	192012	192013	38	1.0	good-DMR
chr1	192029	192030	26	0.8936	good-DMR
chr1	192065	192066	30	0.9789	good-DMR
chr1	192080	192081	27	0.886	good-DMR
chr1	192114	192115	26	0.8492	good-DMR
chr1	192146	192147	36	0.8163	good-DMR
chr1	192161	192162	25	0.8176	good-DMR
chr1	192203	192204	31	0.9079	good-DMR
chr1	192222	192223	34	0.942	good-DMR
chr1	192260	192261	31	0.8223	good-DMR
chr1	192310	192311	28	0.7979	good-DMR
chr1	192349	192350	27	0.8906	good-DMR
chr1	192398	192399	29	0.7284	good-DMR
chr1	192446	192447	33	0.786	good-DMR
chr1	192469	192470	39	0.7666	good-DMR
chr1	192544	192545	34	0.8631	good-DMR
chr1	192594	192595	33	0.8981	good-DMR
chr1	192674	192675	30	0.8597	good-DMR
chr1	192760	192761	29	0.7969	good-DMR
chr1	192860	192861	27	0.7742	good-DMR
chr1	192958	192959	33	0.9183	good-DMR
chr1	193062	193063	38	0.7895	flank-DMR
chr1	193088	193089	28	0.7513	flank-DMR
chr1	193090	193091	27	0.7661	flank-DMR
chr1	193098	193099	23	0.8512	flank-DMR
chr1	193266	193267	25	0.733	flank-DMR
chr1	193284	193285	27	0.8109	flank-DMR
chr1	193300	193301	33	0.6961	flank-DMR
chr1	193402	193403	35	0.9769	flank-DMR
