chr	start	end	coverage	methylation_level	type
chr1	140821	140822	35	0.0997	good-DMR
chr1	140860	140861	22	0.159	good-DMR
chr1	140890	140891	32	0.0926	good-DMR
chr1	140915	140916	29	0.0898	good-DMR
chr1	140965	140966	32	0.0	good-DMR
chr1	140991	140992	35	0.0415	good-DMR
chr1	141041	141042	26	0.0395	good-DMR
chr1	141071	141072	40	0.0988	good-DMR
chr1	141091	141092	33	0.1273	good-DMR
chr1	141106	141107	27	0.0515	good-DMR
chr1	141156	141157	31	0.1249	good-DMR
chr1	141204	141205	38	0.0449	good-DMR
chr1	141249	141250	29	0.0626	good-DMR
chr1	141299	141300	25	0.1215	good-DMR
chr1	141345	141346	35	0.0123	good-DMR
chr1	141395	141396	26	0.0244	good-DMR
chr1	141445	141446	16	0.1023	good-DMR
chr1	141529	141530	31	0.211	good-DMR
chr1	141629	141630	26	0.0184	good-DMR
chr1	141729	141730	40	0.0528	good-DMR
chr1	141829	141830	34	0.0	good-DMR
chr1	141897	141898	31	0.1369	flank-DMR
chr1	141951	141952	30	0.013	flank-DMR
chr1	142019	142020	25	0.1184	flank-DMR
chr1	142123	142124	22	0.2266	flank-DMR
chr1	142157	142158	35	0.0246	flank-DMR
