chr	start	end	coverage	methylation_level	type
chr1	140821	140822	31	0.0	good-DMR
chr1	140860	140861	30	0.0915	good-DMR
chr1	140890	140891	22	0.0	good-DMR
chr1	140915	140916	25	0.0	good-DMR
chr1	140965	140966	31	0.0748	good-DMR
chr1	140991	140992	30	0.0198	good-DMR
chr1	141041	141042	22	0.0504	good-DMR
chr1	141071	141072	33	0.1367	good-DMR
chr1	141091	141092	29	0.1449	good-DMR
chr1	141106	141107	31	0.0	good-DMR
chr1	141156	141157	34	0.1489	good-DMR
chr1	141204	141205	29	0.0739	good-DMR
chr1	141249	141250	29	0.0303	good-DMR
chr1	141299	141300	29	0.0314	good-DMR
chr1	141345	141346	31	0.0265	good-DMR
chr1	141395	141396	24	0.0515	good-DMR
chr1	141445	141446	29	0.0105	good-DMR
chr1	141529	141530	36	0.2614	good-DMR
chr1	141629	141630	29	0.0288	good-DMR
chr1	141729	141730	40	0.1101	good-DMR
chr1	141829	141830	30	0.0435	good-DMR
chr1	141897	141898	24	0.1555	flank-DMR
chr1	141951	141952	20	0.1535	flank-DMR
chr1	142019	142020	26	0.0173	flank-DMR
chr1	142123	142124	19	0.0762	flank-DMR
chr1	142157	142158	33	0.0305	flank-DMR
