chr	start	end	coverage	methylation_level	type
chr1	183082	183083	35	0.8689	good-DMR
chr1	183125	183126	23	0.7726	good-DMR
chr1	183140	183141	31	0.8586	good-DMR
chr1	183183	183184	18	1.0	good-DMR
chr1	183229	183230	23	0.9029	good-DMR
chr1	183273	183274	31	0.9632	good-DMR
chr1	183291	183292	33	0.7734	good-DMR
chr1	183316	183317	33	0.752	good-DMR
chr1	183351	183352	19	0.9991	good-DMR
chr1	183380	183381	34	0.8049	good-DMR
chr1	183403	183404	38	0.6737	good-DMR
chr1	183428	183429	23	0.748	good-DMR
chr1	183455	183456	30	0.838	good-DMR
chr1	183505	183506	23	0.8532	good-DMR
chr1	183526	183527	32	0.8954	good-DMR
chr1	183548	183549	27	0.9968	good-DMR
chr1	183598	183599	35	0.8158	good-DMR
chr1	183625	183626	31	0.7517	good-DMR
chr1	183635	183636	27	0.9261	good-DMR
chr1	183735	183736	29	0.8956	good-DMR
chr1	183788	183789	32	0.934	good-DMR
chr1	183888	183889	28	0.8958	good-DMR
chr1	183988	183989	31	0.8162	good-DMR
chr1	184052	184053	19	0.7341	good-DMR
chr1	184152	184153	39	0.7958	good-DMR
chr1	184168	184169	36	0.7721	flank-DMR
chr1	184228	184229	13	0.8814	flank-DMR
chr1	184248	184249	23	0.9467	flank-DMR
chr1	184258	184259	24	0.8911	flank-DMR
chr1	184266	184267	32	0.6875	flank-DMR
chr1	184306	184307	20	0.7525	flank-DMR
chr1	184350	184351	32	0.7831	flank-DMR
chr1	184358	184359	24	0.7728	flank-DMR
chr1	184446	184447	41	0.7469	flank-DMR
chr1	184488	184489	34	0.8308	flank-DMR
