chr	start	end	coverage	methylation_level	type
chr1	183082	183083	29	0.6718	good-DMR
chr1	183125	183126	23	0.642	good-DMR
chr1	183140	183141	20	0.6691	good-DMR
chr1	183183	183184	38	0.7188	good-DMR
chr1	183229	183230	24	0.6741	good-DMR
chr1	183273	183274	27	0.6775	good-DMR
chr1	183291	183292	33	0.7155	good-DMR
chr1	183316	183317	26	0.6197	good-DMR
chr1	183351	183352	35	0.7211	good-DMR
chr1	183380	183381	38	0.5829	good-DMR
chr1	183403	183404	31	0.5724	good-DMR
chr1	183428	183429	28	0.6119	good-DMR
chr1	183455	183456	26	0.5936	good-DMR
chr1	183505	183506	23	0.6731	good-DMR
chr1	183526	183527	24	0.5438	good-DMR
chr1	183548	183549	36	0.7015	good-DMR
chr1	183598	183599	28	0.6132	good-DMR
chr1	183625	183626	32	0.6088	good-DMR
chr1	183635	183636	31	0.6889	good-DMR
chr1	183735	183736	25	0.6505	good-DMR
chr1	183788	183789	26	0.554	good-DMR
chr1	183888	183889	28	0.67	good-DMR
chr1	183988	183989	35	0.8243	good-DMR
chr1	184052	184053	23	0.5108	good-DMR
chr1	184152	184153	34	0.8042	good-DMR
chr1	184168	184169	25	0.7953	flank-DMR
chr1	184228	184229	25	0.9078	flank-DMR
chr1	184248	184249	34	0.8757	flank-DMR
chr1	184258	184259	26	0.9002	flank-DMR
chr1	184266	184267	21	0.5767	flank-DMR
chr1	184306	184307	35	0.7923	flank-DMR
chr1	184350	184351	29	0.8182	flank-DMR
chr1	184358	184359	27	0.7506	flank-DMR
chr1	184446	184447	35	0.8341	flank-DMR
chr1	184488	184489	25	0.8402	flank-DMR
