chr	start	end	coverage	methylation_level	type
chr1	183082	183083	35	0.843	good-DMR
chr1	183125	183126	32	0.7536	good-DMR
chr1	183140	183141	21	0.8484	good-DMR
chr1	183183	183184	33	0.8857	good-DMR
chr1	183229	183230	25	0.997	good-DMR
chr1	183273	183274	29	0.878	good-DMR
chr1	183291	183292	25	0.8305	good-DMR
chr1	183316	183317	32	0.8392	good-DMR
chr1	183351	183352	23	0.8787	good-DMR
chr1	183380	183381	34	0.7745	good-DMR
chr1	183403	183404	27	0.6983	good-DMR
chr1	183428	183429	27	0.8638	good-DMR
chr1	183455	183456	28	0.7212	good-DMR
chr1	183505	183506	31	0.8322	good-DMR
chr1	183526	183527	31	0.775	good-DMR
chr1	183548	183549	30	0.906	good-DMR
chr1	183598	183599	29	0.7883	good-DMR
chr1	183625	183626	31	0.7664	good-DMR
chr1	183635	183636	27	0.8487	good-DMR
chr1	183735	183736	31	0.8436	good-DMR
chr1	183788	183789	25	0.8089	good-DMR
chr1	183888	183889	27	0.9534	good-DMR
chr1	183988	183989	39	0.8936	good-DMR
chr1	184052	184053	31	0.782	good-DMR
chr1	184152	184153	32	0.8771	good-DMR
chr1	184168	184169	34	0.7755	flank-DMR
chr1	184228	184229	30	0.9034	flank-DMR
chr1	184248	184249	27	0.8385	flank-DMR
chr1	184258	184259	28	0.8832	flank-DMR
chr1	184266	184267	23	0.7012	flank-DMR
chr1	184306	184307	36	0.6501	flank-DMR
chr1	184350	184351	30	0.7549	flank-DMR
chr1	184358	184359	27	0.8543	flank-DMR
chr1	184446	184447	27	0.7826	flank-DMR
chr1	184488	184489	30	0.8334	flank-DMR
