chr	start	end	coverage	methylation_level	type
chr1	144773	144774	25	0.8295	sub-DMR
chr1	144802	144803	31	0.8471	sub-DMR
chr1	144827	144828	38	0.9379	sub-DMR
chr1	144877	144878	24	0.9084	sub-DMR
chr1	144894	144895	30	0.9345	sub-DMR
chr1	144944	144945	31	0.845	sub-DMR
chr1	144994	144995	30	0.6902	sub-DMR
chr1	145012	145013	30	0.9759	sub-DMR
chr1	145027	145028	38	0.7681	sub-DMR
chr1	145062	145063	28	0.993	sub-DMR
chr1	145093	145094	25	0.9065	sub-DMR
chr1	145143	145144	24	0.8753	sub-DMR
chr1	145160	145161	35	0.8773	sub-DMR
chr1	145194	145195	19	0.8506	sub-DMR
chr1	145231	145232	29	0.9253	sub-DMR
chr1	145263	145264	18	0.9121	sub-DMR
chr1	145288	145289	27	0.9307	sub-DMR
chr1	145302	145303	26	0.8241	sub-DMR
chr1	145402	145403	31	0.8983	sub-DMR
chr1	145452	145453	34	0.9666	sub-DMR
chr1	145552	145553	35	1.0	sub-DMR
chr1	145626	145627	35	0.8802	sub-DMR
chr1	145676	145677	27	0.9415	sub-DMR
chr1	145728	145729	26	0.871	sub-DMR
chr1	145820	145821	29	0.8387	sub-DMR
chr1	145930	145931	24	0.7814	flank-DMR
chr1	145976	145977	25	0.9243	flank-DMR
chr1	146104	146105	28	0.8316	flank-DMR
chr1	146164	146165	24	0.7854	flank-DMR
chr1	146210	146211	25	0.846	flank-DMR
chr1	146264	146265	25	0.8187	flank-DMR
