chr	start	end	coverage	methylation_level	type
chr1	144773	144774	33	0.916	sub-DMR
chr1	144802	144803	32	0.8302	sub-DMR
chr1	144827	144828	31	0.9824	sub-DMR
chr1	144877	144878	26	0.9316	sub-DMR
chr1	144894	144895	30	0.8326	sub-DMR
chr1	144944	144945	26	0.8151	sub-DMR
chr1	144994	144995	27	0.5974	sub-DMR
chr1	145012	145013	24	1.0	sub-DMR
chr1	145027	145028	28	0.7795	sub-DMR
chr1	145062	145063	31	0.9269	sub-DMR
chr1	145093	145094	26	0.8503	sub-DMR
chr1	145143	145144	30	0.9103	sub-DMR
chr1	145160	145161	31	0.9644	sub-DMR
chr1	145194	145195	18	0.9178	sub-DMR
chr1	145231	145232	29	0.8325	sub-DMR
chr1	145263	145264	27	0.9381	sub-DMR
chr1	145288	145289	29	0.9418	sub-DMR
chr1	145302	145303	32	0.7807	sub-DMR
chr1	145402	145403	30	0.9571	sub-DMR
chr1	145452	145453	27	0.8806	sub-DMR
chr1	145552	145553	35	0.9058	sub-DMR
chr1	145626	145627	25	0.7882	sub-DMR
chr1	145676	145677	21	0.8452	sub-DMR
chr1	145728	145729	28	0.8365	sub-DMR
chr1	145820	145821	31	0.8506	sub-DMR
chr1	145930	145931	26	0.8908	flank-DMR
chr1	145976	145977	29	0.9076	flank-DMR
chr1	146104	146105	27	0.8006	flank-DMR
chr1	146164	146165	31	0.7979	flank-DMR
chr1	146210	146211	23	0.9503	flank-DMR
chr1	146264	146265	30	0.8487	flank-DMR
