chr	start	end	coverage	methylation_level	type
chr1	144773	144774	25	0.813	sub-DMR
chr1	144802	144803	34	0.7327	sub-DMR
chr1	144827	144828	28	0.9437	sub-DMR
chr1	144877	144878	34	0.8701	sub-DMR
chr1	144894	144895	24	0.9247	sub-DMR
chr1	144944	144945	28	0.766	sub-DMR
chr1	144994	144995	34	0.6631	sub-DMR
chr1	145012	145013	31	0.954	sub-DMR
chr1	145027	145028	28	0.8594	sub-DMR
chr1	145062	145063	30	0.8013	sub-DMR
chr1	145093	145094	22	0.846	sub-DMR
chr1	145143	145144	22	0.9311	sub-DMR
chr1	145160	145161	34	0.646	sub-DMR
chr1	145194	145195	33	0.7374	sub-DMR
chr1	145231	145232	33	0.5249	sub-DMR
chr1	145263	145264	34	0.6646	sub-DMR
chr1	145288	145289	29	0.7062	sub-DMR
chr1	145302	145303	30	0.607	sub-DMR
chr1	145402	145403	24	0.7322	sub-DMR
chr1	145452	145453	28	0.6393	sub-DMR
chr1	145552	145553	31	0.7774	sub-DMR
chr1	145626	145627	29	0.6196	sub-DMR
chr1	145676	145677	37	0.8038	sub-DMR
chr1	145728	145729	35	0.7701	sub-DMR
chr1	145820	145821	32	0.756	sub-DMR
chr1	145930	145931	29	0.7739	flank-DMR
chr1	145976	145977	27	0.9241	flank-DMR
chr1	146104	146105	34	0.726	flank-DMR
chr1	146164	146165	25	0.9591	flank-DMR
chr1	146210	146211	20	0.9178	flank-DMR
chr1	146264	146265	25	0.9153	flank-DMR
