chr	start	end	coverage	methylation_level	type
chr1	144773	144774	25	0.9058	sub-DMR
chr1	144802	144803	27	0.8549	sub-DMR
chr1	144827	144828	25	0.8873	sub-DMR
chr1	144877	144878	30	0.8668	sub-DMR
chr1	144894	144895	31	0.9993	sub-DMR
chr1	144944	144945	23	0.8346	sub-DMR
chr1	144994	144995	29	0.7242	sub-DMR
chr1	145012	145013	40	0.8427	sub-DMR
chr1	145027	145028	28	0.7656	sub-DMR
chr1	145062	145063	32	0.9738	sub-DMR
chr1	145093	145094	21	0.8706	sub-DMR
chr1	145143	145144	25	0.9828	sub-DMR
chr1	145160	145161	30	0.8655	sub-DMR
chr1	145194	145195	38	0.8762	sub-DMR
chr1	145231	145232	28	0.7617	sub-DMR
chr1	145263	145264	15	0.8719	sub-DMR
chr1	145288	145289	25	0.9423	sub-DMR
chr1	145302	145303	44	0.7841	sub-DMR
chr1	145402	145403	30	0.9926	sub-DMR
chr1	145452	145453	36	0.9052	sub-DMR
chr1	145552	145553	30	0.9555	sub-DMR
chr1	145626	145627	32	0.9039	sub-DMR
chr1	145676	145677	30	0.8351	sub-DMR
chr1	145728	145729	30	0.8487	sub-DMR
chr1	145820	145821	25	0.8329	sub-DMR
chr1	145930	145931	33	0.8102	flank-DMR
chr1	145976	145977	39	0.8048	flank-DMR
chr1	146104	146105	24	0.789	flank-DMR
chr1	146164	146165	27	0.827	flank-DMR
chr1	146210	146211	34	0.7936	flank-DMR
chr1	146264	146265	26	0.9116	flank-DMR
