chr	start	end	coverage	methylation_level	type
chr1	127533	127534	30	0.0857	good-DMR
chr1	127574	127575	28	0.2267	good-DMR
chr1	127624	127625	32	0.2269	good-DMR
chr1	127653	127654	30	0.2269	good-DMR
chr1	127670	127671	25	0.385	good-DMR
chr1	127720	127721	29	0.4255	good-DMR
chr1	127762	127763	20	0.3681	good-DMR
chr1	127779	127780	37	0.3714	good-DMR
chr1	127807	127808	46	0.3217	good-DMR
chr1	127845	127846	29	0.2942	good-DMR
chr1	127866	127867	28	0.4713	good-DMR
chr1	127882	127883	28	0.2309	good-DMR
chr1	127927	127928	22	0.3752	good-DMR
chr1	127942	127943	29	0.3698	good-DMR
chr1	127965	127966	41	0.2575	good-DMR
chr1	127988	127989	27	0.3476	good-DMR
chr1	128006	128007	34	0.5167	good-DMR
chr1	128031	128032	27	0.2832	good-DMR
chr1	128058	128059	36	0.384	good-DMR
chr1	128073	128074	29	0.4657	good-DMR
chr1	128107	128108	30	0.5	good-DMR
chr1	128108	128109	27	0.3775	good-DMR
chr1	128208	128209	26	0.2505	good-DMR
chr1	128305	128306	32	0.2604	good-DMR
chr1	128355	128356	28	0.3151	good-DMR
chr1	128455	128456	31	0.5027	good-DMR
chr1	128555	128556	26	0.3189	good-DMR
chr1	128655	128656	32	0.3045	good-DMR
chr1	128659	128660	30	0.6951	flank-DMR
chr1	128753	128754	26	0.6504	flank-DMR
chr1	128771	128772	27	0.7741	flank-DMR
chr1	128791	128792	30	0.4926	flank-DMR
chr1	128875	128876	26	0.644	flank-DMR
chr1	128919	128920	28	0.5211	flank-DMR
chr1	128951	128952	26	0.5999	flank-DMR
chr1	129137	129138	24	0.8483	flank-DMR
