chr	start	end	coverage	methylation_level	type
chr1	127533	127534	30	0.4446	good-DMR
chr1	127574	127575	27	0.4555	good-DMR
chr1	127624	127625	33	0.4544	good-DMR
chr1	127653	127654	22	0.5347	good-DMR
chr1	127670	127671	31	0.5774	good-DMR
chr1	127720	127721	26	0.6641	good-DMR
chr1	127762	127763	23	0.6531	good-DMR
chr1	127779	127780	35	0.6078	good-DMR
chr1	127807	127808	28	0.5709	good-DMR
chr1	127845	127846	31	0.612	good-DMR
chr1	127866	127867	33	0.7345	good-DMR
chr1	127882	127883	25	0.5399	good-DMR
chr1	127927	127928	30	0.6534	good-DMR
chr1	127942	127943	36	0.6512	good-DMR
chr1	127965	127966	22	0.5095	good-DMR
chr1	127988	127989	29	0.6738	good-DMR
chr1	128006	128007	30	0.7619	good-DMR
chr1	128031	128032	29	0.6373	good-DMR
chr1	128058	128059	36	0.5865	good-DMR
chr1	128073	128074	27	0.6674	good-DMR
chr1	128107	128108	34	0.6498	good-DMR
chr1	128108	128109	18	0.7275	good-DMR
chr1	128208	128209	26	0.5673	good-DMR
chr1	128305	128306	28	0.377	good-DMR
chr1	128355	128356	24	0.6118	good-DMR
chr1	128455	128456	29	0.7348	good-DMR
chr1	128555	128556	38	0.4694	good-DMR
chr1	128655	128656	28	0.5625	good-DMR
chr1	128659	128660	37	0.547	flank-DMR
chr1	128753	128754	31	0.6442	flank-DMR
chr1	128771	128772	34	0.7716	flank-DMR
chr1	128791	128792	26	0.5754	flank-DMR
chr1	128875	128876	21	0.5521	flank-DMR
chr1	128919	128920	21	0.5963	flank-DMR
chr1	128951	128952	24	0.5749	flank-DMR
chr1	129137	129138	38	0.7124	flank-DMR
