chr	start	end	coverage	methylation_level	type
chr1	127533	127534	26	0.505	good-DMR
chr1	127574	127575	31	0.5311	good-DMR
chr1	127624	127625	28	0.4389	good-DMR
chr1	127653	127654	33	0.4513	good-DMR
chr1	127670	127671	24	0.5862	good-DMR
chr1	127720	127721	29	0.6843	good-DMR
chr1	127762	127763	30	0.521	good-DMR
chr1	127779	127780	32	0.6136	good-DMR
chr1	127807	127808	27	0.6618	good-DMR
chr1	127845	127846	26	0.6872	good-DMR
chr1	127866	127867	38	0.7704	good-DMR
chr1	127882	127883	26	0.6047	good-DMR
chr1	127927	127928	31	0.6519	good-DMR
chr1	127942	127943	35	0.652	good-DMR
chr1	127965	127966	17	0.5879	good-DMR
chr1	127988	127989	37	0.6028	good-DMR
chr1	128006	128007	33	0.7492	good-DMR
chr1	128031	128032	27	0.7195	good-DMR
chr1	128058	128059	26	0.6346	good-DMR
chr1	128073	128074	24	0.7208	good-DMR
chr1	128107	128108	33	0.7251	good-DMR
chr1	128108	128109	23	0.7008	good-DMR
chr1	128208	128209	31	0.5182	good-DMR
chr1	128305	128306	31	0.4487	good-DMR
chr1	128355	128356	28	0.5979	good-DMR
chr1	128455	128456	30	0.6498	good-DMR
chr1	128555	128556	24	0.5428	good-DMR
chr1	128655	128656	31	0.5687	good-DMR
chr1	128659	128660	29	0.5895	flank-DMR
chr1	128753	128754	37	0.5895	flank-DMR
chr1	128771	128772	31	0.735	flank-DMR
chr1	128791	128792	27	0.6151	flank-DMR
chr1	128875	128876	32	0.5659	flank-DMR
chr1	128919	128920	25	0.5564	flank-DMR
chr1	128951	128952	24	0.6147	flank-DMR
chr1	129137	129138	30	0.7561	flank-DMR
