chr	start	end	coverage	methylation_level	type
chr1	127533	127534	27	0.217	good-DMR
chr1	127574	127575	31	0.2016	good-DMR
chr1	127624	127625	32	0.1915	good-DMR
chr1	127653	127654	29	0.1736	good-DMR
chr1	127670	127671	30	0.3961	good-DMR
chr1	127720	127721	32	0.3831	good-DMR
chr1	127762	127763	34	0.3793	good-DMR
chr1	127779	127780	37	0.3993	good-DMR
chr1	127807	127808	30	0.4026	good-DMR
chr1	127845	127846	30	0.3365	good-DMR
chr1	127866	127867	17	0.395	good-DMR
chr1	127882	127883	33	0.3391	good-DMR
chr1	127927	127928	32	0.4134	good-DMR
chr1	127942	127943	33	0.3868	good-DMR
chr1	127965	127966	25	0.257	good-DMR
chr1	127988	127989	23	0.3366	good-DMR
chr1	128006	128007	37	0.5314	good-DMR
chr1	128031	128032	32	0.3864	good-DMR
chr1	128058	128059	29	0.4667	good-DMR
chr1	128073	128074	35	0.4168	good-DMR
chr1	128107	128108	19	0.3719	good-DMR
chr1	128108	128109	29	0.4122	good-DMR
chr1	128208	128209	37	0.343	good-DMR
chr1	128305	128306	31	0.2123	good-DMR
chr1	128355	128356	20	0.3514	good-DMR
chr1	128455	128456	31	0.4891	good-DMR
chr1	128555	128556	31	0.282	good-DMR
chr1	128655	128656	32	0.3015	good-DMR
chr1	128659	128660	35	0.6314	flank-DMR
chr1	128753	128754	27	0.6687	flank-DMR
chr1	128771	128772	29	0.7817	flank-DMR
chr1	128791	128792	27	0.5074	flank-DMR
chr1	128875	128876	29	0.6572	flank-DMR
chr1	128919	128920	40	0.5614	flank-DMR
chr1	128951	128952	26	0.505	flank-DMR
chr1	129137	129138	35	0.7454	flank-DMR
