chr	start	end	coverage	methylation_level	type
chr1	127533	127534	26	0.5501	good-DMR
chr1	127574	127575	23	0.4492	good-DMR
chr1	127624	127625	33	0.4243	good-DMR
chr1	127653	127654	36	0.4677	good-DMR
chr1	127670	127671	37	0.6871	good-DMR
chr1	127720	127721	36	0.6415	good-DMR
chr1	127762	127763	24	0.6506	good-DMR
chr1	127779	127780	29	0.634	good-DMR
chr1	127807	127808	35	0.5589	good-DMR
chr1	127845	127846	32	0.5733	good-DMR
chr1	127866	127867	33	0.7393	good-DMR
chr1	127882	127883	34	0.5547	good-DMR
chr1	127927	127928	26	0.6881	good-DMR
chr1	127942	127943	27	0.6205	good-DMR
chr1	127965	127966	26	0.5457	good-DMR
chr1	127988	127989	39	0.6456	good-DMR
chr1	128006	128007	33	0.7658	good-DMR
chr1	128031	128032	25	0.6206	good-DMR
chr1	128058	128059	20	0.6507	good-DMR
chr1	128073	128074	33	0.7187	good-DMR
chr1	128107	128108	33	0.6197	good-DMR
chr1	128108	128109	26	0.7458	good-DMR
chr1	128208	128209	31	0.5998	good-DMR
chr1	128305	128306	27	0.4259	good-DMR
chr1	128355	128356	26	0.4995	good-DMR
chr1	128455	128456	32	0.5404	good-DMR
chr1	128555	128556	26	0.6497	good-DMR
chr1	128655	128656	28	0.5294	good-DMR
chr1	128659	128660	41	0.5808	flank-DMR
chr1	128753	128754	39	0.5661	flank-DMR
chr1	128771	128772	34	0.8606	flank-DMR
chr1	128791	128792	30	0.5039	flank-DMR
chr1	128875	128876	33	0.4776	flank-DMR
chr1	128919	128920	36	0.4749	flank-DMR
chr1	128951	128952	22	0.5931	flank-DMR
chr1	129137	129138	27	0.5673	flank-DMR
