chr	start	end	coverage	methylation_level	type
chr1	127533	127534	30	0.1041	good-DMR
chr1	127574	127575	24	0.2812	good-DMR
chr1	127624	127625	22	0.2321	good-DMR
chr1	127653	127654	24	0.2103	good-DMR
chr1	127670	127671	36	0.4129	good-DMR
chr1	127720	127721	34	0.4033	good-DMR
chr1	127762	127763	24	0.2775	good-DMR
chr1	127779	127780	21	0.3805	good-DMR
chr1	127807	127808	29	0.2961	good-DMR
chr1	127845	127846	31	0.4023	good-DMR
chr1	127866	127867	33	0.5086	good-DMR
chr1	127882	127883	28	0.2808	good-DMR
chr1	127927	127928	31	0.4253	good-DMR
chr1	127942	127943	22	0.4602	good-DMR
chr1	127965	127966	31	0.2903	good-DMR
chr1	127988	127989	35	0.2051	good-DMR
chr1	128006	128007	31	0.5416	good-DMR
chr1	128031	128032	28	0.3325	good-DMR
chr1	128058	128059	25	0.3843	good-DMR
chr1	128073	128074	28	0.3842	good-DMR
chr1	128107	128108	28	0.259	good-DMR
chr1	128108	128109	27	0.3505	good-DMR
chr1	128208	128209	25	0.2229	good-DMR
chr1	128305	128306	28	0.1807	good-DMR
chr1	128355	128356	25	0.3191	good-DMR
chr1	128455	128456	38	0.4446	good-DMR
chr1	128555	128556	35	0.3052	good-DMR
chr1	128655	128656	42	0.2279	good-DMR
chr1	128659	128660	20	0.6888	flank-DMR
chr1	128753	128754	33	0.5686	flank-DMR
chr1	128771	128772	29	0.8968	flank-DMR
chr1	128791	128792	34	0.3659	flank-DMR
chr1	128875	128876	19	0.6789	flank-DMR
chr1	128919	128920	25	0.6174	flank-DMR
chr1	128951	128952	33	0.5508	flank-DMR
chr1	129137	129138	26	0.8225	flank-DMR
