chr	start	end	coverage	methylation_level	type
chr1	127533	127534	31	0.4682	good-DMR
chr1	127574	127575	25	0.524	good-DMR
chr1	127624	127625	28	0.4794	good-DMR
chr1	127653	127654	28	0.4677	good-DMR
chr1	127670	127671	32	0.5989	good-DMR
chr1	127720	127721	28	0.6848	good-DMR
chr1	127762	127763	28	0.6206	good-DMR
chr1	127779	127780	32	0.6589	good-DMR
chr1	127807	127808	33	0.6025	good-DMR
chr1	127845	127846	20	0.5899	good-DMR
chr1	127866	127867	31	0.714	good-DMR
chr1	127882	127883	26	0.638	good-DMR
chr1	127927	127928	25	0.6538	good-DMR
chr1	127942	127943	27	0.6373	good-DMR
chr1	127965	127966	27	0.513	good-DMR
chr1	127988	127989	30	0.5579	good-DMR
chr1	128006	128007	24	0.768	good-DMR
chr1	128031	128032	29	0.6361	good-DMR
chr1	128058	128059	33	0.6173	good-DMR
chr1	128073	128074	32	0.7152	good-DMR
chr1	128107	128108	25	0.6054	good-DMR
chr1	128108	128109	25	0.7157	good-DMR
chr1	128208	128209	38	0.5822	good-DMR
chr1	128305	128306	36	0.5267	good-DMR
chr1	128355	128356	26	0.5657	good-DMR
chr1	128455	128456	33	0.6283	good-DMR
chr1	128555	128556	34	0.6046	good-DMR
chr1	128655	128656	34	0.562	good-DMR
chr1	128659	128660	32	0.6501	flank-DMR
chr1	128753	128754	22	0.4601	flank-DMR
chr1	128771	128772	32	0.7162	flank-DMR
chr1	128791	128792	30	0.5311	flank-DMR
chr1	128875	128876	36	0.5355	flank-DMR
chr1	128919	128920	32	0.5302	flank-DMR
chr1	128951	128952	33	0.5697	flank-DMR
chr1	129137	129138	31	0.5734	flank-DMR
