chr	start	end	coverage	methylation_level	type
chr1	143253	143254	31	0.2523	good-DMR
chr1	143295	143296	28	0.0268	good-DMR
chr1	143323	143324	22	0.3236	good-DMR
chr1	143341	143342	28	0.0434	good-DMR
chr1	143358	143359	31	0.0346	good-DMR
chr1	143393	143394	35	0.2314	good-DMR
chr1	143440	143441	27	0.1691	good-DMR
chr1	143472	143473	33	0.0545	good-DMR
chr1	143509	143510	35	0.2067	good-DMR
chr1	143551	143552	36	0.0628	good-DMR
chr1	143575	143576	31	0.2347	good-DMR
chr1	143613	143614	33	0.0496	good-DMR
chr1	143652	143653	25	0.0	good-DMR
chr1	143669	143670	27	0.0	good-DMR
chr1	143702	143703	27	0.0356	good-DMR
chr1	143739	143740	23	0.0696	good-DMR
chr1	143772	143773	27	0.265	good-DMR
chr1	143872	143873	26	0.0447	good-DMR
chr1	143972	143973	38	0.0876	good-DMR
chr1	144072	144073	38	0.2145	good-DMR
chr1	144172	144173	37	0.062	good-DMR
chr1	144272	144273	37	0.1537	good-DMR
chr1	144282	144283	29	0.0853	flank-DMR
chr1	144326	144327	28	0.1571	flank-DMR
chr1	144386	144387	27	0.2919	flank-DMR
chr1	144436	144437	22	0.1088	flank-DMR
chr1	144518	144519	29	0.1065	flank-DMR
chr1	144734	144735	26	0.0274	flank-DMR
chr1	144742	144743	31	0.1225	flank-DMR
chr1	144768	144769	30	0.2007	flank-DMR
