chr	start	end	coverage	methylation_level	type
chr1	143253	143254	30	0.1845	good-DMR
chr1	143295	143296	32	0.1375	good-DMR
chr1	143323	143324	28	0.2864	good-DMR
chr1	143341	143342	33	0.1233	good-DMR
chr1	143358	143359	32	0.1453	good-DMR
chr1	143393	143394	39	0.2063	good-DMR
chr1	143440	143441	34	0.1895	good-DMR
chr1	143472	143473	29	0.001	good-DMR
chr1	143509	143510	36	0.0275	good-DMR
chr1	143551	143552	31	0.1068	good-DMR
chr1	143575	143576	32	0.2012	good-DMR
chr1	143613	143614	30	0.03	good-DMR
chr1	143652	143653	30	0.0024	good-DMR
chr1	143669	143670	29	0.0	good-DMR
chr1	143702	143703	38	0.0	good-DMR
chr1	143739	143740	25	0.1023	good-DMR
chr1	143772	143773	27	0.2865	good-DMR
chr1	143872	143873	30	0.0	good-DMR
chr1	143972	143973	28	0.1208	good-DMR
chr1	144072	144073	18	0.0994	good-DMR
chr1	144272	144273	31	0.1785	good-DMR
chr1	144282	144283	33	0.0931	flank-DMR
chr1	144326	144327	25	0.2089	flank-DMR
chr1	144386	144387	25	0.0946	flank-DMR
chr1	144436	144437	32	0.0032	flank-DMR
chr1	144518	144519	24	0.1112	flank-DMR
chr1	144734	144735	38	0.0796	flank-DMR
chr1	144742	144743	19	0.1471	flank-DMR
chr1	144768	144769	29	0.1899	flank-DMR
