chr	start	end	coverage	methylation_level	type
chr1	143253	143254	30	0.0173	good-DMR
chr1	143295	143296	27	0.1583	good-DMR
chr1	143323	143324	40	0.3205	good-DMR
chr1	143341	143342	30	0.069	good-DMR
chr1	143358	143359	31	0.1125	good-DMR
chr1	143393	143394	32	0.1235	good-DMR
chr1	143440	143441	33	0.2322	good-DMR
chr1	143472	143473	27	0.0743	good-DMR
chr1	143509	143510	31	0.1921	good-DMR
chr1	143551	143552	41	0.1072	good-DMR
chr1	143575	143576	20	0.2037	good-DMR
chr1	143613	143614	39	0.0764	good-DMR
chr1	143652	143653	30	0.0	good-DMR
chr1	143669	143670	29	0.1025	good-DMR
chr1	143702	143703	35	0.1173	good-DMR
chr1	143739	143740	23	0.1579	good-DMR
chr1	143772	143773	19	0.2405	good-DMR
chr1	143872	143873	31	0.0838	good-DMR
chr1	143972	143973	34	0.1522	good-DMR
chr1	144072	144073	37	0.1513	good-DMR
chr1	144172	144173	26	0.0545	good-DMR
chr1	144272	144273	19	0.1977	good-DMR
chr1	144282	144283	28	0.2164	flank-DMR
chr1	144326	144327	31	0.2335	flank-DMR
chr1	144386	144387	36	0.1751	flank-DMR
chr1	144436	144437	27	0.0408	flank-DMR
chr1	144518	144519	30	0.1332	flank-DMR
chr1	144734	144735	27	0.1845	flank-DMR
chr1	144742	144743	20	0.1944	flank-DMR
chr1	144768	144769	24	0.2788	flank-DMR
