chr	start	end	coverage	methylation_level	type
chr1	143253	143254	32	0.4683	good-DMR
chr1	143295	143296	19	0.4507	good-DMR
chr1	143323	143324	30	0.6477	good-DMR
chr1	143341	143342	25	0.3607	good-DMR
chr1	143358	143359	33	0.4336	good-DMR
chr1	143393	143394	34	0.3626	good-DMR
chr1	143440	143441	25	0.5033	good-DMR
chr1	143472	143473	26	0.3841	good-DMR
chr1	143509	143510	35	0.3649	good-DMR
chr1	143551	143552	41	0.4414	good-DMR
chr1	143575	143576	30	0.5305	good-DMR
chr1	143613	143614	32	0.3659	good-DMR
chr1	143652	143653	30	0.401	good-DMR
chr1	143669	143670	27	0.3644	good-DMR
chr1	143702	143703	27	0.3576	good-DMR
chr1	143739	143740	33	0.5786	good-DMR
chr1	143772	143773	30	0.6716	good-DMR
chr1	143872	143873	32	0.3444	good-DMR
chr1	143972	143973	25	0.4013	good-DMR
chr1	144072	144073	35	0.455	good-DMR
chr1	144172	144173	29	0.4226	good-DMR
chr1	144272	144273	34	0.4865	good-DMR
chr1	144282	144283	28	0.0163	flank-DMR
chr1	144326	144327	24	0.2168	flank-DMR
chr1	144386	144387	25	0.1626	flank-DMR
chr1	144436	144437	29	0.0366	flank-DMR
chr1	144518	144519	37	0.2037	flank-DMR
chr1	144734	144735	19	0.1361	flank-DMR
chr1	144742	144743	37	0.0948	flank-DMR
chr1	144768	144769	24	0.2489	flank-DMR
