chr	start	end	coverage	methylation_level	type
chr1	143253	143254	27	0.4293	good-DMR
chr1	143295	143296	27	0.4971	good-DMR
chr1	143323	143324	24	0.6506	good-DMR
chr1	143341	143342	26	0.2944	good-DMR
chr1	143358	143359	24	0.4248	good-DMR
chr1	143393	143394	31	0.4031	good-DMR
chr1	143440	143441	29	0.4844	good-DMR
chr1	143472	143473	34	0.3774	good-DMR
chr1	143509	143510	30	0.5993	good-DMR
chr1	143551	143552	43	0.3676	good-DMR
chr1	143575	143576	36	0.5003	good-DMR
chr1	143613	143614	33	0.4747	good-DMR
chr1	143652	143653	33	0.3975	good-DMR
chr1	143669	143670	20	0.323	good-DMR
chr1	143702	143703	26	0.304	good-DMR
chr1	143739	143740	30	0.4943	good-DMR
chr1	143772	143773	18	0.4743	good-DMR
chr1	143872	143873	36	0.3154	good-DMR
chr1	143972	143973	26	0.4281	good-DMR
chr1	144072	144073	36	0.4256	good-DMR
chr1	144172	144173	32	0.3935	good-DMR
chr1	144272	144273	31	0.4926	good-DMR
chr1	144282	144283	35	0.0535	flank-DMR
chr1	144326	144327	29	0.1968	flank-DMR
chr1	144386	144387	34	0.2315	flank-DMR
chr1	144436	144437	24	0.0509	flank-DMR
chr1	144518	144519	33	0.2039	flank-DMR
chr1	144734	144735	32	0.1595	flank-DMR
chr1	144742	144743	30	0.144	flank-DMR
chr1	144768	144769	32	0.3633	flank-DMR
