chr	start	end	coverage	methylation_level	type
chr1	174503	174504	32	0.5548	good-DMR
chr1	174537	174538	36	0.5424	good-DMR
chr1	174579	174580	23	0.3535	good-DMR
chr1	174595	174596	31	0.4792	good-DMR
chr1	174628	174629	37	0.6217	good-DMR
chr1	174678	174679	30	0.4259	good-DMR
chr1	174696	174697	33	0.4421	good-DMR
chr1	174714	174715	16	0.6149	good-DMR
chr1	174748	174749	32	0.5151	good-DMR
chr1	174763	174764	27	0.4333	good-DMR
chr1	174796	174797	28	0.528	good-DMR
chr1	174824	174825	30	0.6452	good-DMR
chr1	174874	174875	36	0.5349	good-DMR
chr1	174919	174920	44	0.5296	good-DMR
chr1	174957	174958	27	0.4077	good-DMR
chr1	174995	174996	31	0.4137	good-DMR
chr1	175011	175012	30	0.486	good-DMR
chr1	175014	175015	27	0.4856	good-DMR
chr1	175114	175115	33	0.5245	good-DMR
chr1	175191	175192	33	0.5016	good-DMR
chr1	175241	175242	34	0.4309	good-DMR
chr1	175331	175332	30	0.541	good-DMR
chr1	175431	175432	22	0.3311	good-DMR
chr1	175517	175518	20	0.787	flank-DMR
chr1	175519	175520	40	0.7686	flank-DMR
chr1	175609	175610	26	0.6825	flank-DMR
chr1	175703	175704	35	0.7237	flank-DMR
chr1	175721	175722	29	0.7235	flank-DMR
chr1	175727	175728	29	0.7121	flank-DMR
chr1	175871	175872	28	0.9053	flank-DMR
chr1	175921	175922	21	0.7127	flank-DMR
