chr	start	end	coverage	methylation_level	type
chr1	174503	174504	33	0.5736	good-DMR
chr1	174537	174538	30	0.628	good-DMR
chr1	174579	174580	37	0.285	good-DMR
chr1	174595	174596	20	0.4424	good-DMR
chr1	174628	174629	38	0.5882	good-DMR
chr1	174678	174679	34	0.4817	good-DMR
chr1	174696	174697	32	0.5971	good-DMR
chr1	174714	174715	33	0.6921	good-DMR
chr1	174748	174749	39	0.4407	good-DMR
chr1	174763	174764	29	0.4336	good-DMR
chr1	174796	174797	24	0.4647	good-DMR
chr1	174824	174825	35	0.6699	good-DMR
chr1	174874	174875	35	0.5417	good-DMR
chr1	174919	174920	33	0.4396	good-DMR
chr1	174957	174958	32	0.3862	good-DMR
chr1	174995	174996	41	0.4936	good-DMR
chr1	175011	175012	31	0.4789	good-DMR
chr1	175014	175015	36	0.4089	good-DMR
chr1	175114	175115	24	0.4822	good-DMR
chr1	175191	175192	40	0.4981	good-DMR
chr1	175241	175242	24	0.5406	good-DMR
chr1	175331	175332	25	0.5891	good-DMR
chr1	175431	175432	34	0.2851	good-DMR
chr1	175517	175518	33	0.7758	flank-DMR
chr1	175519	175520	16	0.6593	flank-DMR
chr1	175609	175610	39	0.6155	flank-DMR
chr1	175703	175704	40	0.6733	flank-DMR
chr1	175721	175722	26	0.7082	flank-DMR
chr1	175727	175728	39	0.652	flank-DMR
chr1	175871	175872	30	0.8618	flank-DMR
chr1	175921	175922	31	0.7803	flank-DMR
