chr	start	end	coverage	methylation_level	type
chr1	115491	115492	29	0.7658	non-DMR
chr1	115528	115529	37	0.53	non-DMR
chr1	115563	115564	33	0.5062	non-DMR
chr1	115582	115583	30	0.4932	non-DMR
chr1	115602	115603	26	0.6977	non-DMR
chr1	115652	115653	27	0.5291	non-DMR
chr1	115692	115693	29	0.4651	non-DMR
chr1	115739	115740	26	0.351	non-DMR
chr1	115772	115773	27	0.5139	non-DMR
chr1	115809	115810	29	0.607	non-DMR
chr1	115837	115838	32	0.7175	non-DMR
chr1	115867	115868	21	0.6698	non-DMR
chr1	115891	115892	25	0.6106	non-DMR
chr1	115941	115942	39	0.5557	non-DMR
chr1	115962	115963	34	0.4972	non-DMR
chr1	115997	115998	32	0.6539	non-DMR
chr1	116025	116026	21	0.5314	non-DMR
chr1	116059	116060	33	0.5443	non-DMR
chr1	116159	116160	41	0.6756	non-DMR
chr1	116259	116260	34	0.7434	non-DMR
chr1	116359	116360	18	0.6562	non-DMR
chr1	116414	116415	41	0.507	non-DMR
chr1	116514	116515	28	0.4672	non-DMR
chr1	116608	116609	23	0.6184	non-DMR
chr1	116626	116627	27	0.4856	flank-DMR
