chr	start	end	coverage	methylation_level	type
chr1	115491	115492	36	0.59	non-DMR
chr1	115528	115529	32	0.4823	non-DMR
chr1	115563	115564	36	0.3854	non-DMR
chr1	115582	115583	30	0.3391	non-DMR
chr1	115602	115603	20	0.7058	non-DMR
chr1	115652	115653	21	0.4586	non-DMR
chr1	115692	115693	35	0.5423	non-DMR
chr1	115739	115740	26	0.4146	non-DMR
chr1	115772	115773	32	0.5491	non-DMR
chr1	115809	115810	26	0.4278	non-DMR
chr1	115837	115838	27	0.6426	non-DMR
chr1	115867	115868	36	0.55	non-DMR
chr1	115891	115892	34	0.6044	non-DMR
chr1	115941	115942	33	0.4804	non-DMR
chr1	115962	115963	31	0.3807	non-DMR
chr1	115997	115998	29	0.6368	non-DMR
chr1	116025	116026	34	0.5514	non-DMR
chr1	116059	116060	32	0.5202	non-DMR
chr1	116159	116160	30	0.6312	non-DMR
chr1	116259	116260	28	0.6758	non-DMR
chr1	116359	116360	27	0.5418	non-DMR
chr1	116414	116415	26	0.4572	non-DMR
chr1	116514	116515	28	0.4173	non-DMR
chr1	116608	116609	43	0.6271	non-DMR
chr1	116626	116627	29	0.6071	flank-DMR
