chr	start	end	coverage	methylation_level	type
chr1	115491	115492	27	0.7342	non-DMR
chr1	115528	115529	29	0.5979	non-DMR
chr1	115563	115564	37	0.4288	non-DMR
chr1	115582	115583	23	0.4178	non-DMR
chr1	115602	115603	25	0.7682	non-DMR
chr1	115652	115653	32	0.4567	non-DMR
chr1	115692	115693	29	0.6002	non-DMR
chr1	115739	115740	39	0.524	non-DMR
chr1	115772	115773	16	0.5269	non-DMR
chr1	115809	115810	34	0.5192	non-DMR
chr1	115837	115838	33	0.7089	non-DMR
chr1	115867	115868	23	0.6437	non-DMR
chr1	115891	115892	37	0.6318	non-DMR
chr1	115941	115942	32	0.5709	non-DMR
chr1	115962	115963	21	0.5329	non-DMR
chr1	115997	115998	39	0.6513	non-DMR
chr1	116025	116026	22	0.5411	non-DMR
chr1	116059	116060	25	0.6447	non-DMR
chr1	116159	116160	28	0.5464	non-DMR
chr1	116259	116260	32	0.7074	non-DMR
chr1	116359	116360	28	0.5691	non-DMR
chr1	116414	116415	38	0.4464	non-DMR
chr1	116514	116515	34	0.4998	non-DMR
chr1	116608	116609	33	0.6877	non-DMR
chr1	116626	116627	30	0.4977	flank-DMR
