chr	start	end	coverage	methylation_level	type
chr1	167562	167563	23	0.767	non-DMR
chr1	167600	167601	21	0.9554	non-DMR
chr1	167650	167651	25	1.0	non-DMR
chr1	167665	167666	30	0.9216	non-DMR
chr1	167681	167682	30	0.825	non-DMR
chr1	167712	167713	31	0.8187	non-DMR
chr1	167727	167728	40	0.7756	non-DMR
chr1	167758	167759	22	0.8409	non-DMR
chr1	167808	167809	33	0.9352	non-DMR
chr1	167839	167840	36	0.8705	non-DMR
chr1	167889	167890	19	0.9519	non-DMR
chr1	167925	167926	24	0.7865	non-DMR
chr1	167959	167960	29	0.9317	non-DMR
chr1	168009	168010	32	0.8192	non-DMR
chr1	168101	168102	25	0.7813	non-DMR
chr1	168201	168202	41	0.7591	non-DMR
chr1	168301	168302	32	0.9542	non-DMR
chr1	168395	168396	30	0.7943	flank-DMR
chr1	168401	168402	28	0.9252	flank-DMR
